variable_id,mz,rt,isotope.dist,M62,M61,M63,M64,M65,A306,A309,A325,A328,A331,A339,A323,A326,A340,A315,A21,A22,A23,A25,A26,A24
0.95_311.0113m/z,311.0112841,0.952083333,100 - 33.6,1258.619502,2294.976908,2848.552309,2397.210554,2814.787706,1877.062349,2267.392704,1605.531798,2232.861923,1718.707742,1869.362678,665.2241677,2539.700638,2807.395203,1939.185983,1723.324546,1730.57991,1564.301697,1696.88545,1627.134178,2714.093682
1.78_507.1385m/z,507.1384711,1.784383333,100 - 12.3,152.6245723,28.39533041,14.93909187,13.37793245,71.82231851,32.00910136,32.26835202,17.32483013,8.440362002,20.18828406,58.41827618,11.97512313,32.01969588,18.27603203,9.322445691,42.88385609,45.69488236,30.25614013,54.29262512,29.88718642,116.9703402
1.15_192.2676m/z,192.2676237,1.151566667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64_343.2239m/z,343.2239326,1.64225,100 - 53.5,0,0,0,83.84871398,0.001220322,0,0,0,0,0,0.167519087,0,51.49765466,0,31.69400524,0.0651943,0.350009577,0,3.222537276,0.053063188,3.51686672
5.59_248.0373n,283.024356,5.590016667,100 - 21.7 - 11 - 1.13,15566.93148,19184.94341,19477.85285,17161.13779,26366.2173,19771.95989,28401.70762,16624.60489,20767.49732,22079.70719,21688.95454,14972.67894,8884.12648,18720.86893,27712.962,16884.40859,6345.707119,14996.76028,19011.61709,15045.3927,30660.37421
5.10_399.1140m/z,399.1139864,5.099183333,100 - 16.9,0.38030893,0,0,0.086223138,0,0.246631302,1.68784403,3.535312719,2.44419829,3.907084782,27.97838403,0.059359722,0.476628935,0.235652734,0.007927823,2.541689732,0.088394501,0.719064244,2.351792853,0.298953654,0.011880793
1.77_822.5651m/z,822.5650635,1.7701,100 - 77.6 - 57.9,12346.80039,1587.614795,944.8942889,1363.880857,867.5295798,1296.176113,966.6435129,1376.55662,881.9376374,1287.999431,991.6448811,3284.474502,1193.271488,1439.144874,1131.556761,1641.350891,1667.224546,1564.524382,1818.583217,1221.706041,1682.877642
2.71_221.1171m/z,221.1170529,2.70885,100 - 8.88,1.011931306,49.63589015,85.14273688,0,108.8739611,45.79897804,47.9257757,140.5242187,17.04201893,157.7399782,24.76715052,0,90.21800824,61.30934583,52.91973944,54.45841307,63.09120661,223.5187636,38.61435566,55.06742123,68.12106702
1.15_831.3307m/z,831.3307236,1.151566667,100 - 63.7 - 43.7 - 13.2,0,0,0,0,0.63312492,0,0.000106312,0,0,0,0,0,0,1.464584806,0,0,0.349921831,0,0,0,0
1.28_277.1871m/z,277.1871431,1.279416667,100 - 18.9,33.36414745,276.2777673,288.4156143,106.4540918,218.840354,149.527278,194.1851836,147.0443504,147.0594945,182.1392508,208.3353222,33.66896671,144.4111981,220.910916,566.8786769,193.8175653,235.1552584,186.4343314,270.0949123,276.8120434,252.1973807
1.29_279.2321m/z,279.232058,1.2937,100 - 21.4,4292.564276,3001.476911,4071.536487,4931.517976,4359.878328,3481.883562,3221.914282,3681.745667,7212.178102,5363.756456,4334.877515,6141.880276,15739.58562,3124.552238,15087.25767,2648.747946,3366.673172,1845.159926,5593.846874,4469.017134,4609.611562
1.04_461.6704m/z,461.6703571,1.037066667,100 - 42.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.05_173.0939m/z,173.0938588,1.051366667,100 - 22.7,15.51711823,83.3012409,89.88685529,99.72275044,93.51129719,83.92779585,103.1428764,40.9936093,104.848781,66.57001388,63.95706949,25.95923271,87.68606345,69.99189276,212.8294771,69.73555954,44.25822501,29.56735427,76.12597214,80.48933253,129.6409838
1.78_302.1561n,301.1487818,1.777233333,100 - 36.3 - 6.97,19411.34788,1730.37439,3175.821556,10546.15896,1883.598074,3252.297281,2264.549016,4250.263287,3470.78608,3108.643365,1206.88581,33052.2931,5127.41659,1934.531724,2429.329377,1335.525354,1204.342654,1154.934347,1284.471553,1085.436512,2031.042899
0.99_347.5202m/z,347.5201763,0.987783333,100 - 91.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11_283.2628m/z,283.2627802,1.108716667,100 - 20.6 - 3.65 - 0.295 - 0.824 - 0.321 - 0.137,12213.5513,242305.9437,138976.8587,220184.4696,770528.6898,81107.43407,82438.58177,78664.71141,216302.1499,103538.6983,237273.5243,15078.11257,194225.4334,375084.6234,284479.2945,255210.4418,360402.1897,173206.9013,280047.9546,277520.1167,518760.0277
7.33_205.0295m/z,205.0294641,7.325833333,100 - 2.72 - 4.5,393.4427177,325.1630912,339.0042679,993.842293,381.6775238,416.7376751,459.0714984,276.1424161,417.5784553,320.0430977,379.3423963,492.3591349,340.5347417,286.6132445,290.9009055,648.7902745,1134.397912,534.0882339,581.1478406,420.6094289,430.2531363
0.96_247.0014m/z,247.001402,0.959216667,100 - 29.1,1339.525227,2815.140016,3209.784441,3112.579946,3118.510081,2759.161011,3271.048983,2316.618607,2838.89266,2514.008694,2354.079118,646.8620138,3315.619308,3126.627949,2515.395704,2514.144253,2675.75835,2147.588803,2341.286635,2349.521449,3223.594135
5.78_487.2040m/z,487.2039706,5.775,100 - 22.7 - 0.783,25.26641817,2742.689979,1313.330625,209.9934621,200.8555265,0,0,0,0,0,19.98683546,34.1491411,833.8703371,965.4466509,2929.797628,1.56911366,0.005613161,0,0,0,3071.093785
1.20_148.9060m/z,148.905971,1.20085,100 - 2.85,0,0,0,0,0,2.446910376,87.93875143,3.927167907,0,0,4.58551119,0,0,0,0,0,2.983532967,8.906211499,0,0,0
9.99_131.0819m/z,131.0818912,9.993666667,100 - 4.27,8.203873514,51.75481964,58.9707311,1337.869562,52.17163915,183.591411,650.9928245,366.9828297,914.4153354,402.4989612,694.547081,482.57798,44.01621384,4.348254388,339.5979552,637.4759735,308.9141002,348.5914762,823.4874567,722.0958547,296.3734214
1.17_672.2921m/z,672.2920794,1.16585,100 - 42.4,0,2204.822441,2531.685967,2231.904396,5707.668261,507.4340669,597.2585388,334.7337984,561.5935415,336.3571798,1480.26477,0.002866378,252.7095619,2286.399666,1759.095919,1751.183127,2322.099791,562.0785359,1443.249678,1433.375718,4000.6661
1.77_457.3170n,456.2348442,1.7701,100 - 69.8 - 12.7 - 18.4,24966.05025,9290.621009,2738.216134,1800.573138,2743.795209,4057.362349,3413.766673,3205.49777,3914.94173,5675.83139,2025.346042,10415.07412,6378.435219,8034.907429,2087.249746,4259.994775,1373.899794,977.2821884,2136.560516,1347.386969,2674.092736
5.58_390.0412n,425.0382148,5.575733333,100 - 28.2 - 46.6 - 8.99,1040.243825,958.1347968,1012.885683,1098.823003,1635.252685,1795.312385,3108.661123,1755.525028,2092.275861,2345.97918,2220.925149,1096.277844,984.5865054,1115.47317,1687.048625,1388.420922,625.3699428,1287.105304,1789.92049,1197.277052,2225.885062
1.35_485.0423m/z,485.0422981,1.35085,100 - 47.7 - 41.3 - 7.65,90010.88133,25134.21896,15282.62995,32315.5954,30427.94352,7756.172779,13409.4316,7845.780382,7164.015011,8560.664656,5382.931537,16442.71476,7811.564075,17562.83732,23792.34672,5752.993191,6061.780716,8365.033767,5663.601874,5385.060517,12653.14201
1.34_715.3681m/z,715.3680662,1.3437,100 - 58.1 - 27.9,5030.541723,3389.773991,4047.900323,4436.575086,6600.175457,572.6556162,1704.803712,729.0082605,1223.76871,1238.749539,2275.731204,12631.25024,1308.066258,3984.339652,3465.38782,1883.848989,2010.634297,828.8100784,1283.542177,1326.105565,2361.967627
7.17_177.0394m/z,177.0394331,7.169433333,100 - 8.88,67.75141317,83.39108732,79.30619791,603.3482792,55.08015118,389.4378253,224.4928841,749.678017,347.9096076,351.1059384,293.4609735,427.9459029,121.7153768,70.59952849,55.2362338,647.4604072,482.6525977,823.8381255,510.4865134,940.3584596,83.95113221
1.04_433.0684m/z,433.0684125,1.037066667,100 - 34.5 - 43.5,131.798918,300.2352352,448.0758617,140.417719,302.1888875,322.4782185,1033.473776,679.3512995,397.7456541,216.6349305,135.4022295,230.9915251,190.3869028,418.5650219,18.7153742,14.50759954,71.34381578,155.0580261,382.5215345,277.7652529,405.5427686
1.16_189.2689m/z,189.2688735,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01_343.2715m/z,343.2715306,1.009216667,100 - 22.4,0,0,0,0,64.54156703,0,0,0,0,0,0,0,0,0,571.0487244,0,0,0,3.295616846,0,0
1.11_305.5114m/z,305.511354,1.108716667,100 - 26.1,0,25747.21063,29901.78831,346.4972189,0,29067.98706,34928.81765,29413.33839,28470.21384,29265.1521,10344.86436,0,41871.36944,11963.26329,952.6862367,2478.379647,0,0,146.1741665,81.35694543,4.042766751
1.96_224.1597m/z,224.1596715,1.962333333,45.7 - 100 - 22,89.46355131,0,1.146497541,282.4856524,0,115.8929291,130.4506481,216.5981611,61.06471357,66.37246449,31.07033648,698.0510709,68.43549819,39.75438696,3.994872838,6.76146073,0.433679947,4.065114728,6.553638892,5.665577728,0
7.31_258.0950n,239.0771171,7.31155,100 - 11.8 - 0.5,3315.506753,5882.157401,2355.646462,15404.40122,8098.306871,2105.55985,6515.809824,3227.340574,8554.10641,5098.409135,6109.037222,5553.126115,8614.482827,1884.550275,2059.952965,6118.685995,5944.122245,4637.855307,4072.22707,4773.047871,20767.81696
6.70_174.0876m/z,174.0875507,6.700016667,100 - 4.86,1.738415392,5.394537841,29.43902266,2.245297356,0,3.11055019,0,2.693402549,6.91E-05,0,23.07736629,0,66.52690156,56.71359717,0,0.443005636,1.490103541,0,0,0,0.001769386
1.10_641.5664m/z,641.5664213,1.101583333,100 - 42.7 - 14 - 0.631,0,2814.791773,879.6080881,3506.079783,23396.21377,252.4021515,277.3079583,133.7490843,1017.840504,420.6562825,2067.076327,0,1110.915831,7224.091081,8400.775692,4757.398035,6119.983546,1847.487764,4879.509595,4458.438595,11789.56
11.86_655.2005m/z,655.2005334,11.85756667,100 - 51.3 - 13.3,0,0,20.19374963,1060.622354,0,0.064172141,0,0.055315402,0,0.001001156,0,152.6125231,145.1125927,0,139.6503791,0,0.381037629,0,0.169928007,0.010794341,0
1.78_313.6422m/z,313.6421947,1.777233333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.97_736.3952m/z,736.3952252,0.966366667,100 - 1.67,0,280.1367819,255.4445324,307.4768414,564.2935486,406.0183138,454.5539701,309.7047021,77.02731367,298.3705758,494.4366888,0,276.2380352,795.1551235,77.68735258,190.4257205,258.4838969,217.7989103,169.9998645,164.1420114,364.612143
1.76_714.0686n,713.0500038,1.755816667,100 - 47.3,9217.525117,3469.593271,2785.862418,2334.057552,2580.406745,4840.180644,3202.814493,5032.336762,2875.32754,5539.866866,2340.754313,3556.943775,4504.096542,2910.203684,2096.768365,3613.266198,4014.675301,5313.245408,3674.085072,3435.470853,2278.117049
1.04_582.4405n,617.4214469,1.044216667,100 - 59.5 - 57.6 - 21.5,0,11950.09926,12274.20084,6562.982834,12392.28879,6478.32418,7140.654547,6659.836931,8229.793973,5982.070075,6369.344476,0,14003.23793,8536.711262,17337.65611,7496.210443,8450.014464,7488.503597,8289.008602,15069.79018,10320.29638
1.77_620.2369m/z,620.2369395,1.7701,100 - 32.3,0.14114293,0.00500375,6.309031496,0,0.305668386,32.63739451,239.0297007,0,203.8615684,75.9067297,1.638760234,1.047029142,0.250556325,0,0,2.586262993,0.046895124,0,0.000272606,0,9.571636065
1.27_966.6937m/z,966.6937323,1.272283333,94.5 - 93.4 - 100 - 36.6,0,283.2495207,105.0216308,17.72813944,410.7155886,56.77636514,79.57131659,49.04812426,71.40883114,68.58597481,86.15649942,0,65.0494348,337.500583,490.6332723,479.6078085,421.2301943,123.6283083,195.3121621,267.6910916,205.2631113
1.05_493.1758m/z,493.1758437,1.051366667,100 - 23.4 - 5.76,1.033326571,1755.900856,1800.659893,1001.191593,4429.988887,122.9712312,465.9394841,1737.223449,84.31387088,237.8941819,250.6204134,8.77939701,14.89983106,500.8870486,141.8439607,2250.362197,1581.114168,916.6714624,2310.679017,2038.246497,2343.285205
3.96_992.5455m/z,992.5455163,3.9613,100 - 54 - 20.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.54_164.0210n,185.0117238,3.541166667,100 - 17.9,689.690971,1340.890965,1238.414575,1110.486489,1007.011266,1643.985071,1564.661513,1458.518826,1635.763997,1300.571924,4030.440472,1313.319013,2577.05308,1364.629979,1899.774651,1604.792998,1690.410215,1417.380033,1552.731805,1352.541863,1304.777567
1.76_631.0451m/z,631.0451273,1.755816667,100 - 46.5,1443.000594,1616.904739,1439.10137,1161.382744,1615.016782,2381.622017,1741.941709,2448.250413,1557.309784,2788.14505,1373.563111,1651.887843,2254.561705,1510.503664,1544.404145,1895.944812,2102.593466,2669.023778,1886.975284,1814.663071,1862.897354
1.76_609.0418m/z,609.0418091,1.755816667,100 - 53.1 - 41.5,7759.608427,2036.627609,2060.983544,3572.43133,2308.377044,2977.230144,2029.669343,3262.697888,1879.951289,3733.093399,1732.835916,5961.037549,2755.93551,2187.617483,2445.614888,2731.950562,3012.425033,3607.146445,2429.57091,2763.142357,3324.195742
0.99_431.0237m/z,431.0236937,0.994933333,100 - 35.4,1493.009631,2700.801254,3412.749121,3544.183812,4057.16447,3157.864441,3517.842197,3107.494272,2739.810794,2917.290093,2172.492765,865.6036254,2806.509579,3970.193414,2985.572309,1871.142096,2040.095956,2523.931438,2233.948964,2420.384982,4340.401407
1.75_216.0074n,215.0001303,1.748666667,100 - 31.6,1013.483026,2239.71508,1860.980544,1086.598122,2612.904197,2156.444601,1690.922043,2166.499284,1864.877467,2524.025479,1973.429341,1611.886936,2585.21448,1927.380818,2571.525989,2651.830571,2349.167602,2266.093108,2811.372717,2246.211934,2555.676142
6.39_145.0611m/z,145.0611032,6.38635,100 - 6.75,1430.606342,1678.7821,1109.749453,2274.53736,1057.515922,507.7364508,890.0669734,869.2238862,1687.83567,763.2758948,1788.263795,1320.451765,1240.663456,624.0917065,1174.66751,1021.745269,427.238683,908.9846129,1735.194319,1109.816429,1664.894808
18.66_679.0490m/z,679.0490227,18.65848333,100 - 46.9,10880.73044,11082.50226,12643.24357,7969.768388,7190.092097,12968.4148,12653.63045,12325.62766,10176.53717,12823.46885,9352.63554,11350.02458,12950.7242,10220.10356,5956.326841,10051.52429,10701.32379,12375.07963,9793.689843,9220.948534,6915.274025
1.14_771.5180m/z,771.5179941,1.144433333,100 - 75.1 - 64.4 - 38.4 - 28.9 - 13.9 - 4.58,20322.42827,16288.78245,13669.72789,20858.84354,22802.97377,16771.14075,21344.34208,9120.674557,9256.097766,10777.98187,13427.45717,14376.16297,9944.736453,18169.84469,24671.35859,18557.4285,19425.98614,11835.06262,16414.2963,13750.43922,25409.3035
3.63_985.0826m/z,985.0826021,3.626866667,100 - 56.6,0,17.60865259,32.75382125,0,6.91329277,285.5246989,265.1969947,229.0309733,124.9007765,221.8036467,154.544984,133.3477284,85.9075011,65.01958307,7.26569603,157.4101314,168.1218001,267.2618041,157.0889478,173.3222295,6.319010165
8.68_503.1600m/z,503.1600272,8.684933333,100 - 11.2,0.008185302,0.238682718,0.035022721,0.055155295,0.034750676,185.5334951,196.574381,329.8332694,640.6597065,349.4742076,205.6667547,350.0526566,0.010339969,0.70830616,226.7367457,69.65596341,73.65552849,186.3562678,698.1145199,560.6213321,0.002898804
1.77_968.7143m/z,968.7142535,1.7701,100 - 34.7,1089.676711,76.2782447,0,0.022718934,31.38515654,14.46347724,0,17.25073914,0,117.1065688,0,335.3689189,19.38951279,115.8961851,14.22906461,250.2603151,96.46404426,139.5627807,155.9204626,179.7440358,108.4825422
10.70_589.1753m/z,589.175294,10.6981,100 - 36.6,0.069236661,0.175747817,0.002486434,0,0,8.570483146,36.55232322,52.74833537,147.1724052,79.87977101,156.0017135,15.85803899,0.329496976,0,0.069265635,8.481298614,0.122815044,48.97702028,234.1822559,22.88364174,0
2.23_214.1438m/z,214.1437858,2.2323,100 - 14.1,0,0,0,6.54476827,0,0,0,0,0,0,2.980422711,0,0,0,0.048049344,0,0,0,0,0,0
1.78_383.2192n,404.1996432,1.777233333,100 - 59.6 - 27.3 - 7.78 - 7.02,4476.61698,837.1932477,1178.606114,954.4841775,1264.51558,1197.044277,1249.660585,1033.530449,1013.55994,911.8078798,1685.355995,2933.421263,1231.876299,940.3802782,1641.667524,787.6864477,555.2843824,548.6088388,745.5937778,582.4019346,1165.05467
3.11_252.0866m/z,252.0866439,3.107366667,100 - 17.5,0,4.538613818,9.745992009,0,0.554456201,44.17927784,2331.759508,115.1250348,2240.970506,2591.663875,14.26470339,0.001560413,18.2118896,10.03272142,28.95915693,3.436830661,2.91329986,694.4075093,1.479420641,1.357203805,20.05069324
1.21_270.1532m/z,270.1532466,1.208,100,0,8.464183243,0,0,0,0,0,0,0,24.89486534,0,0,0,0,0,0,4.869737948,0,0,0,0
4.49_222.1334m/z,222.1334357,4.4948,100 - 6.06,3.005969414,0,0,0,0,79.51122144,159.0077591,64.25112506,136.3235111,211.7700407,189.0746944,0,1.895258291,0,0,11.31659116,23.32752604,30.80093156,7.742672733,12.61417978,0
0.99_366.5944n,401.5878281,0.987783333,100 - 55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29_137.0240m/z,137.0239533,1.286566667,100 - 33.1 - 8.24 - 0.531,843.0654947,752.8453593,919.706299,1142.436479,1445.653384,1206.863903,1170.982037,1011.862659,1123.295796,1064.837815,1465.548912,266.9075368,1368.481689,908.3909108,1203.55025,1866.459475,1311.54916,1128.676413,1519.496986,2190.874959,1446.998177
1.76_283.3507m/z,283.3507054,1.755816667,100,3250.588952,26.41704491,46.65098343,0,35.99996981,51.32316412,14.79949957,217.4839049,57.60644308,95.23513754,25.39225117,1214.13423,70.48048246,76.11994583,2.914761237,38.70346437,100.8709434,149.3689687,21.17504882,72.25801531,50.49694162
1.14_966.5764m/z,966.5764116,1.137283333,100 - 0.455,8.873949255,711.0489034,715.616443,476.3640976,1124.506285,491.1470251,720.6938222,450.9982579,610.6815288,588.2079068,659.664722,31.50277161,673.4877831,833.4418164,1322.307128,884.8931073,614.6125063,471.9927015,1010.414119,830.4218358,1137.419592
5.53_948.1247n,983.1157911,5.52645,100 - 37.2,48.23552433,1989.439646,1506.016547,13.35356584,3052.721143,220.9396275,26.47419852,35.99174576,18.86069779,48.24217503,244.1217725,33.21039354,559.450164,265.2957233,4643.595451,29.12107806,35.54276728,58.40811889,20.39132874,19.00408844,10397.8925
1.77_233.1965m/z,233.1965077,1.7701,100 - 33.3,256.7288469,82.74202433,197.1896046,96.48504675,275.5068431,336.4532244,198.1797935,164.7774021,123.2912732,325.0798548,126.042069,108.9893389,235.269277,192.0327716,63.6228384,234.9623281,162.2713487,300.1842536,115.6780968,144.2375635,213.4314387
1.16_436.3887m/z,436.3886721,1.158716667,100,0,38.6329186,199.1330893,0,0,112.152477,117.9890866,225.3153339,255.4294158,125.7290067,0,0,0,0,0,0,0,0,0,0,0
1.29_538.4940n,537.486747,1.2937,100 - 61.2 - 34.9,0,210.7752467,138.3368409,92.11205492,573.7167794,29.1831756,11.76167255,6.715084487,51.86231008,154.0679178,108.0263894,0,79.62777729,572.4271224,79.33638472,364.9131846,399.782136,154.069937,238.7728745,389.6603772,211.3459588
6.95_779.2450m/z,779.2450001,6.948566667,100 - 29.2,0,0.054926958,0,0,0,0.012510273,0.51907846,0,0,0.006245096,0.060478051,0.156151558,0.214382081,0,0,0.012764277,0.054909952,0.00239603,0.00605751,0,0
1.08_171.9765m/z,171.9764574,1.079916667,100 - 36.3,0,0,0,5.992620992,0,2.656144096,4.386783776,3.106102116,0,3.044818269,0,0,4.467503934,14.2360034,20.26812258,24.08362303,25.29095641,0,20.19188055,25.98183751,57.38782935
1.10_618.5504n,655.4693552,1.101583333,68.7 - 38.6 - 100 - 43.6,0,9126.741034,6018.305353,9508.585023,13006.08372,5188.883167,5155.714703,4327.966632,3192.464878,5207.050164,4381.425363,0,6781.795557,10267.49276,15542.34301,9324.097448,9249.63502,7267.426841,9373.756611,6858.593093,14656.59723
3.99_669.3404m/z,669.3404308,3.989866667,100 - 55.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29_208.1083n,207.1010244,1.2937,100 - 25.3,135.2157394,810.3471126,819.9444068,332.4468743,1747.148593,287.5884683,419.7612836,270.3188947,466.4206714,436.6797069,447.6599373,124.5627486,519.8362196,837.3239375,1116.531448,759.9203274,610.5546351,425.9151015,618.4496585,577.3777181,1135.969113
5.93_160.0598m/z,160.0598366,5.9314,100 - 18.9,0.997079135,1.129321876,21.7478194,0.027860164,0,1.454275186,0.322422814,26.86001301,0.217144194,1.677664744,0.033822303,2.210653794,36.37686851,4.949363253,0.966488883,0.224769765,0.852237152,1.734957438,0.096073294,0.818418671,0.22303141
0.96_369.0169m/z,369.0169059,0.959216667,100 - 1.26,193.3308144,385.2738424,441.6162007,357.8800353,346.2227079,348.8229179,419.1243113,379.4255209,382.896998,342.5214158,291.197864,343.6889385,441.4304177,474.6231735,318.5867616,212.3132865,224.3619462,286.9082998,216.6708694,226.1410848,424.5407941
8.05_554.2610m/z,554.2610138,8.051016667,100 - 25.9,101.2973622,152.8769052,84.16075683,0,0,17.35299202,41.28557948,13.05661582,62.79644058,23.54315226,39.93506887,184.3147814,129.6473759,188.0674205,38.50979257,13.00550612,0,7.018627006,33.65519175,29.90614949,0
0.96_597.0390m/z,597.0390499,0.959216667,100 - 38.6,1032.564834,2347.666553,2587.92978,2154.983654,2176.899634,2761.484745,2767.948638,2518.568016,2167.429836,2700.298054,1993.153076,518.6766447,2823.733268,2227.809583,1761.54325,2127.151165,2310.589684,2706.727287,2093.282055,1975.236341,2444.760961
1.76_656.0557n,693.0508522,1.755816667,100 - 47,2738.124837,2313.455744,2358.332042,1127.876309,1852.56163,4866.675482,3136.932712,5212.544328,3152.747708,5887.463264,2762.836966,5597.71244,4749.555715,2532.922941,1958.336861,3846.415689,4417.715298,5480.224555,3836.840651,3810.78173,3067.775488
0.96_288.0296n,323.0112917,0.959216667,100 - 25.2,3144.826953,6594.551319,7288.529452,7010.10666,7146.285415,5344.279337,6563.663485,4633.720205,6427.714174,4971.31788,5139.453284,1536.83208,7572.07302,7346.23397,5903.640613,4863.324411,5093.157765,4658.761343,4824.114812,4565.802705,7578.778157
1.02_452.4082m/z,452.4082106,1.01635,100 - 16.4,0,8.383572793,0,3.181783327,0,0.637825696,0,0.119640346,0,0.356797687,0.469500835,0,6.947753997,0,150.9091442,0.285246552,0.644032025,4.803496101,0.260055474,7.32558762,0.305642194
1.77_867.5896m/z,867.5896113,1.7701,100 - 32.1,13736.22008,1161.968543,731.4862694,1716.878616,735.6298151,791.343691,676.2529095,870.4505193,560.8703579,1127.24962,708.6153266,4168.356996,445.4731999,1072.92297,932.7675684,1614.113266,1817.145295,1130.884536,1245.634954,1132.570893,1779.327093
6.02_167.0819m/z,167.0818621,6.02425,100 - 7.15 - 0.0874,76.92572702,35.73645687,30.17016353,931.6241657,46.83864183,557.0834428,403.7287372,307.8464661,457.3407911,354.6543871,1011.12697,408.5914773,38.86101798,57.64591885,40.53920782,453.69489,546.0962565,490.5473811,459.1420924,467.4917396,36.12705434
11.00_143.0821m/z,143.0821255,10.99663333,100 - 4.78,0,0,0,0,0,29.38446317,86.38555401,43.35356607,85.02265927,35.49267211,65.74300281,0.438817866,0,0,0,0,0,0,0,0,0.222694082
1.02_641.0454m/z,641.0453639,1.01635,100 - 41.5,1305.303544,2986.463672,3527.528361,2514.104565,2428.492827,3554.278419,4048.114572,3453.123489,2943.225789,3314.765902,2441.757208,895.4366987,3410.553933,3061.276897,1720.644087,2542.831616,2633.068297,3197.23241,2526.960854,2438.972725,2686.038976
1.75_129.9932n,129.0002397,1.748666667,100 - 6.42,28.56981591,337.8296729,340.2367281,764.8561457,333.0503739,560.9466809,506.3319773,625.2815754,464.403111,417.4153057,531.3077314,102.0256967,265.0303754,353.2944367,362.168117,425.4295216,296.7172766,237.7479628,408.4064318,304.9945849,259.645203
0.95_491.0279m/z,491.0279134,0.952083333,100 - 39.1,1449.959602,2736.432734,3074.53909,3687.032809,3839.122283,3394.955026,3360.533261,3086.246078,2664.089503,3197.345725,2114.951807,1112.165311,3211.58981,3214.242796,3102.690715,2181.425736,2381.678166,3127.069914,2134.581545,2119.755915,4132.745661
1.32_987.5116m/z,987.5116435,1.322266667,100 - 49.5,0,887.3103474,1280.412962,676.8691269,1277.471325,33.431506,343.8853667,56.53591756,181.3503269,199.8502173,525.3163699,0,219.9744648,433.2981203,830.6174515,313.1776071,176.5099408,186.0546679,368.6202931,286.0513341,311.3528578
0.96_385.0162m/z,385.0162488,0.959216667,100 - 32.1,1396.613982,2357.728058,2580.742014,2829.148301,3010.506664,1933.920847,2069.11821,1853.085911,1994.54024,1931.970504,1618.288586,676.511207,2480.856451,2804.214571,2443.927775,1579.144546,1699.988599,1811.755242,1569.066022,1523.954972,3253.016786
1.18_454.2652n,491.2402448,1.180133333,100 - 37,0,7932.722361,4072.745312,8378.755598,8465.15343,1987.780994,3065.180218,2201.912746,2651.259313,2242.892135,3957.658757,0,8501.648117,5449.147563,9050.705875,10111.6556,9089.040223,3308.458522,6623.955338,3676.765372,15552.83779
1.34_465.1263m/z,465.1262782,1.33655,100 - 6.99,1.854757411,14.43916408,3.559534441,4.686390994,239.8459106,5.229795079,1.197609955,2.079155009,0.918470228,2.051669969,6.325345018,4.050396592,1.391999858,30.31388997,0.423760467,12.03286897,66.88015641,36.79094266,52.38481493,41.61655192,58.61645685
1.49_626.1679n,661.1609668,1.492966667,100 - 58.6 - 60.2 - 17.4 - 9.11,280.9821232,133.0242243,182.266739,33.29126131,240.307612,470.2799591,259.8150651,312.7112412,464.1175786,468.5328395,223.1888173,296.2927737,431.9637,135.3624553,92.55393608,334.2179382,371.7267736,355.6133747,382.0943456,303.7142011,317.3778707
1.67_236.0718m/z,236.0717737,1.670816667,90.7 - 100,64.99076487,59.18324494,51.57004311,267.5633614,87.77206256,13.05170956,9.272110872,48.6767219,18.41800273,42.32313537,28.13097428,236.685016,95.08803635,72.19620236,173.8198421,74.49474837,110.0520933,55.38820379,118.3413864,66.79378116,112.5321159
1.78_313.5966m/z,313.5966039,1.777233333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.08_180.0300m/z,180.0299625,2.083033333,100 - 39.8,0.418253795,0.270755087,0.68698744,18.17997559,0.234118438,2.127557799,7.393406202,1.686384836,10.58111444,1.455339493,32.2311809,32.72672357,13.03711772,0.249606974,29.158729,0.001254888,0.0189037,1.952684551,3.352786183,0.999214369,0
1.31_689.4613m/z,689.4613484,1.307983333,100 - 59.7 - 48.1 - 23.5,4245.096663,6552.096908,4033.492655,8705.679452,9421.482671,404.3657289,1426.540469,1237.013564,2334.361116,1564.833011,2198.042051,25452.81976,2254.070325,5246.608061,12844.26024,1983.994396,1620.66024,1051.018732,2104.598334,2272.437,4144.311433
1.16_248.0814m/z,248.0813524,1.158716667,100 - 11.8,2.515623857,76.22940249,86.37849497,21.58541586,143.1081388,38.81241219,41.40772024,32.20325823,49.31063952,31.46163116,82.37016476,7.714631771,42.67183585,95.29355779,163.940994,117.5727748,82.59448398,28.00530054,53.1955331,50.92171987,279.5788366
6.69_226.0841m/z,226.084122,6.692883333,100 - 8.87 - 1.18,827.1968253,524.2655867,2683.257471,79.18172755,1365.123156,32.7922625,10.80537499,12.89729173,42.13899468,6.721799985,26.71779811,87.89943235,300.934939,165.9615804,59.2512922,18.67355407,36.08379494,10.4765461,14.83065523,19.27054853,907.9358445
