variable_id,mz,rt,isotope.dist,P201,P203,P204,P205,P208,P209,P210,P202,P206,P207,P11,P12,P13,P16,P19,P20,P14,P15,P18,M70,M66,M67,M68,M69
1.16_235.2884m/z,235.288416,1.158716667,100 - 47.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_235.3573m/z,235.3572674,1.158716667,100 - 30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_235.4103m/z,235.4102795,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_233.2722m/z,233.272211,1.158716667,100 - 44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_235.4975m/z,235.4975079,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_233.3403m/z,233.3402659,1.158716667,100 - 17.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29_235.5624m/z,235.5623751,1.286566667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.01_868.5084n,903.4988122,4.011283333,89.3 - 100 - 48.6,872.5394173,1853.305027,4594.06868,1171.331403,3148.258537,2772.16741,3290.537059,8255.450018,11179.19958,9489.995707,2145.18939,13590.66463,3109.654804,4051.524674,3046.02529,2741.010675,1918.083671,16612.12019,11125.73527,1186.376288,15444.91562,8779.181215,19400.56664,20679.87431
1.16_156.2461n,191.2154764,1.158716667,100 - 9.73,0.038208755,0,0,0,0,0.186172738,0.021608867,0,0,0,0,0,0,0,0,0.000876731,0.598489854,0,0,0,0,0,0,0
1.66_235.5132m/z,235.5132241,1.663666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.55_287.1244m/z,287.1243702,5.554316667,100 - 14.6 - 1.52,853.6330213,52.46811384,18.49479446,33.61899221,853.5071458,146.8613901,351.9816164,4415.154122,13.20711337,10085.25793,3950.542287,208.4415156,3856.203417,930.5782354,1543.110415,1261.180432,213.6381377,11724.73391,5376.287437,1370.505452,9091.095,8638.06473,16865.889,6265.099388
1.66_235.3569m/z,235.3568883,1.663666667,100 - 17.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66_235.5536m/z,235.553564,1.663666667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77_235.3570m/z,235.3570104,1.7701,100 - 18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.29_841.3073m/z,841.3072696,1.286566667,100 - 60.7,0,0,0,0,0,0,0,0,0,0,8.929652263,0,0,0,0,0,137.2844135,15.36199022,551.2908324,0,0,35.57847063,0,21.30497887
1.39_235.5107m/z,235.5107384,1.38585,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_191.2836m/z,191.2835838,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21_393.2496m/z,393.2495996,4.209833333,100 - 23.3 - 9.1 - 1.18 - 0.157,0,0,0,0,0,0,0,13.37684663,20.64194381,0,0,0,0,0,0,0,0,0,5.532676933,0,0,0,123.9532923,5.208528601
1.39_235.5569m/z,235.5569142,1.38585,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.21_379.2342m/z,379.234196,4.209833333,100 - 22.7 - 1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.95_321.2174m/z,321.2174077,3.95415,100 - 21.7 - 2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_210.3627n,191.3448518,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.03_487.2040m/z,487.2040094,6.0314,100 - 22.9 - 1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.92_971.5997m/z,971.5997167,3.91845,100 - 42.9 - 45.2 - 49.6 - 12.5,2126.113171,933.6516155,760.9413865,1375.280953,2195.269318,2095.261358,1983.193084,1779.874417,1414.676467,1445.876882,1576.917296,529.1677153,1114.634788,1454.386502,1191.219435,770.286398,5985.249025,6725.989359,1151.397994,954.4219319,2849.168741,620.2122671,1262.753149,1931.860075
3.90_854.5215m/z,854.5215199,3.904166667,100 - 37 - 39 - 32.6 - 3.45,2144.878663,906.1640916,674.7732051,1341.716278,2134.081334,2073.621155,2014.031925,1669.690605,1353.002087,1484.274951,1477.523233,350.2756365,1025.037642,1333.666857,1089.720083,579.831183,5936.082997,6818.33455,968.99225,956.4474134,2366.897644,921.5794104,1406.188907,1694.473325
1.45_235.5124m/z,235.5124156,1.450116667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98_410.2503m/z,410.2502991,3.982716667,100 - 18.1 - 4.39,824.4923871,337.5413311,868.7421013,994.6091508,1285.350055,836.9531144,768.2683909,1158.435269,1912.562114,1138.150855,1314.016661,556.6863969,1315.333205,1517.5955,1154.199243,1313.285217,3082.110704,4677.3156,2734.486516,530.836317,3136.919111,1191.631301,1569.6799,2195.527684
3.93_393.2497m/z,393.2496887,3.932733333,100 - 23.5 - 9.56 - 28.7 - 5.03,300.3108633,145.0006726,318.975603,321.931046,360.0146294,279.2584927,280.8400145,49.13555807,16.01684094,78.25192628,387.9286271,181.1063989,435.3240434,483.8154887,365.7820402,385.7704883,1256.302819,1833.48939,52.86764531,234.2406942,75.49821523,52.49144878,533.1480828,65.13930441
6.54_779.2462m/z,779.2461822,6.536466667,100 - 29.9 - 3.89,785.2469457,303.1783534,674.6157702,781.3254085,2374.19716,289.1681961,1258.778747,7544.655665,3065.393362,1556.860007,847.8302787,0,2772.170815,47.80684743,98.10542373,0,0,7722.173236,0,541.6128744,2996.296457,1656.578348,883.3359453,0
1.16_163.1485m/z,163.148475,1.158716667,100 - 7.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_177.1970m/z,177.1970304,1.158716667,100 - 1.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67_161.1326m/z,161.132633,1.670816667,100 - 11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41_347.2331m/z,347.2330846,3.413316667,100 - 21.8 - 7.16 - 0.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.45_235.5545m/z,235.5545214,1.450116667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.07_335.2329m/z,335.2329308,4.07485,100 - 21.9 - 1.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92_814.3018m/z,814.3017892,2.91525,100 - 42.8 - 8.82,1296.492732,661.347184,533.643975,1960.066797,1415.715986,1236.21351,1258.281217,1391.442033,1727.057283,1313.614602,1551.357663,367.8102675,1337.765274,1749.604364,945.6266898,746.5195362,1302.890565,2653.937847,569.4874361,579.725121,1213.210051,733.745134,818.8112872,1427.570039
2.38_552.2203m/z,552.2203261,2.381566667,100 - 26.5,0,0,0,64.99304567,11.52267829,154.8018684,12.63052094,0,0,0,51.98773793,8.230514447,0,24.40942861,38.33881791,23.47483508,2.165256423,0,0,0,0,0,10.1428273,0
3.63_361.2487m/z,361.2486952,3.634,100 - 23.6 - 16.8 - 3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,14.64986085,0,0,0,0,0,0,0,0,0,0
1.04_417.4270m/z,417.4270235,1.037066667,100 - 0.418,0,154.6764963,44.5179104,360.1807985,36.67639029,0,0,86.38146919,758.8633131,23.91405376,1111.80602,983.2045754,1507.373016,939.1519518,733.0274717,88.84624962,0,3227.649659,1647.437121,27.65183819,13.89110676,326.2224426,0,738.4740642
2.13_580.2516m/z,580.2516387,2.125883333,100 - 30 - 3.83,18.20408896,4.66364582,0,104.7194783,61.59186681,485.8728552,30.0535166,0,40.42716914,10.01665338,165.4580171,16.71655797,30.67641476,117.9989502,132.2327413,215.938153,112.4854243,577.5163134,0,5.886114235,0,0,41.94370847,0
2.82_625.3485m/z,625.3484753,2.823116667,100 - 38.5 - 0.509,0,0,0,6.406564725,24.14921463,22.40793103,0,0,0,16.61010276,0,0,0,0,0,0,141.2232866,150.2442647,3.436998705,7.044326575,0,0,0,0
8.43_845.3616m/z,845.3616028,8.428366667,69.2 - 100 - 74.2 - 30.8,1655.735463,714.8458072,519.411061,2060.989146,2293.957526,839.928949,322.0848886,0,0,16.57754723,0,54.53692469,0,1370.734255,550.7965508,450.376058,7.038325444,0,0,18.73556462,0,0,0,0
7.25_214.1306n,213.1233363,7.254416667,100 - 10.1,25.66370619,0,123.0740101,0,0,0,0,0,3.567663537,40.11765927,107.9911435,0,0,0,28.44950654,0,0,51.12610915,0,0,19.91317265,19.37327953,702.0474209,18.64603977
4.16_319.2019m/z,319.2018757,4.16055,100 - 22 - 34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77_860.3264n,841.3085176,1.7701,100 - 54.2 - 2.57,0,0,32.56061643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.89_719.7488m/z,719.7488274,6.891433333,100 - 81.8 - 31.6 - 3.01,142.0403756,0.997684853,17.45843667,0,213.2653214,0,61.59450568,0,0,0,250.3741544,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06_442.1837m/z,442.1836664,3.057383333,100 - 16.3,2.789053418,0,0,38.40657302,20.30716531,93.46793594,11.69592692,0,0,0,13.43053781,0,0.15736038,9.336788002,10.33480655,0,0,0,0,0,0,0,0,0
5.45_257.1136m/z,257.1136461,5.4479,100 - 11.1,9.934042995,0,6.648468252,1.08817634,127.7234162,0,2.268032177,25.06307062,0,0,179.4530912,0,240.0637244,4.993497091,0.909090153,6.390946401,10.36609431,300.6637345,1.740130639,4.009043478,0,238.5479725,6.128015726,5.152670986
3.65_389.2548m/z,389.2548017,3.648283333,100 - 24.9 - 18.8 - 3.56,0.143463528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.93_775.5006m/z,775.500618,3.932733333,100 - 26.4,306.2740644,38.30529364,377.837896,234.4972513,776.9836198,397.9731693,773.5619246,12.22213857,16.69012045,147.2667608,688.7443747,418.0161003,804.539686,377.9865149,204.9703912,241.5367386,630.2445,1802.368857,43.51083192,152.5202297,37.63553662,21.75176166,925.1019917,65.16901971
4.32_391.2342m/z,391.2342474,4.316966667,100 - 23.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.21_146.9082m/z,146.9081944,1.208,100 - 3.7,37.84116294,90.94465147,312.4749657,16.4148052,4655.129081,29.68753948,42.4307905,19.58061836,7.610898607,41.01205025,8.860847814,0,18.42507557,0,17.6644502,5.509473706,0,0,0,35.45890584,0,0,6.483362419,0
8.97_712.2724m/z,712.2724391,8.969183333,97.6 - 100 - 47.1 - 5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.71_841.3079m/z,841.3078942,1.705816667,100 - 58.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.65_851.4024m/z,851.4024369,2.645283333,100 - 40,334.0190892,176.9289737,27.02092021,1418.239836,2117.116666,248.8275839,194.3054431,11.05185293,78.0470699,0,556.399422,351.2464864,1078.836843,203.9170827,121.8955299,360.250618,269.7371026,1331.520083,0,0,0,0,13.80662522,0
11.02_173.1288m/z,173.1287958,11.01806667,100 - 3.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.860873591,0,0,0,0,0,0,0
8.23_315.1555m/z,315.1554569,8.22885,100 - 13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50_618.2920m/z,618.2920131,3.499016667,100 - 38.9 - 1.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04_417.5289m/z,417.5288807,1.037066667,100,0,14.87609407,0,82.34921399,0,0,0,0,176.5991064,0,413.026867,368.4888825,660.8265487,339.1771109,236.360789,11.43851008,0,1470.196578,572.545717,0,0,0,0,151.5067246
2.26_549.3333m/z,549.3333483,2.26085,100 - 26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66_456.2929m/z,456.2928751,3.662566667,100 - 24.9 - 0.485,403.1854341,178.9008476,640.4364027,593.0540948,477.1955276,276.6609087,485.1326948,0,0,0,767.4072143,246.0329184,499.3191561,502.183215,276.3234562,310.6317508,503.9038367,581.2225747,0,462.6762885,0,0,742.6433991,0
3.61_766.3362m/z,766.3361975,3.605433333,100 - 43.1,270.2966341,582.9975649,104.5493555,585.0755092,1009.099375,317.4569954,634.2508821,0,0,0,741.3426878,294.1168889,41.76041687,0,231.0389582,1015.774931,872.2231942,465.9829074,0,108.8554492,0,0,729.042953,0.002288431
11.03_247.1655m/z,247.1654743,11.0252,100 - 6.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.07_409.5207m/z,409.5207035,1.06565,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.20_749.3661m/z,749.3660817,1.20085,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.19153682,0,0,0,0,43.00672263,0,0
1.28_80.0266m/z,80.02662752,1.279416667,100 - 68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.69_159.1166m/z,159.1166448,1.6851,100 - 9.14,0,0,0,0.000374588,0,0,0,0,0,0,3.708979827,0,1.45317908,0,0,0,69.31179349,0,0,0,0,0,0,0
1.67_151.1119m/z,151.1118729,1.670816667,100 - 5.46,0,0,0,0,0.011159767,0,0,0,0,0,0.164719636,0,0.345946664,0,0,0,3.850151412,0.988661502,0.034032634,0,0,0,0,0
2.13_998.3850m/z,998.3850202,2.125883333,100 - 50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925528275,0,0,0,0,0,0
1.29_135.1168m/z,135.1167655,1.286566667,100 - 0.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.396292758,0,0,0,0,0,0,0,0
1.16_88.0403m/z,88.04034384,1.158716667,100 - 2.3,30.54587956,8.518936208,36.72645421,7.741526701,32.91859255,15.63915952,52.70654639,119.0304432,22.41682708,50.74626374,0,6.337477549,23.29336516,0,0,0,0,23.15267608,0,14.492201,138.1723487,0,1033.400557,11.14901621
2.59_470.2151m/z,470.2151352,2.58815,100 - 18.3,0,0,0,34.09416013,7.169075608,101.5382434,0,0,0,0,22.59745478,3.502955246,0,52.95038286,38.63471951,23.39638803,0,0,0,0,0,0,0,0
6.52_719.7500m/z,719.7499822,6.51505,100 - 24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.67_123.1167m/z,123.1167492,1.670816667,100 - 3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.98_407.2653m/z,407.2652784,3.982716667,67.8 - 14.7 - 100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.80_770.3842m/z,770.3841912,3.804883333,100 - 36.1,229.9536544,132.436265,66.82672816,229.6075359,241.0075078,173.0279181,129.2707736,0,0,0,248.8107493,100.48752,258.7229931,218.6947329,165.8927107,145.7454951,136.9371004,442.1431688,0,111.770052,0,0,249.0878753,0
1.16_135.1169m/z,135.1168691,1.158716667,100 - 0.908,0,0,0,0,0,0,1.362512418,0,0,0,0,0,0,0,0,21.20744005,0,0,0,0,0,0,0,0
2.00_998.3863m/z,998.3863142,1.998033333,100 - 45.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574583351,0,0,0,0,0,0,0
5.97_132.0659m/z,132.0659423,5.97425,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.78_464.4237m/z,464.4236645,1.777233333,100,46.56758804,80.34362684,0,0,0,171.970894,50.73708826,0,47.20006041,0,0,0,0,38.37806963,4.515842269,0,0,0,0,0,0,0,0,0
3.57_335.2332m/z,335.233156,3.569733333,100 - 16.4 - 6.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.04_417.6193m/z,417.619335,1.037066667,100,0,0,0,0,0,0,0,0,0,0,160.6201803,132.9662687,280.8536567,96.1438944,27.93157475,0,0,588.504739,109.9689899,0,0,0,0,0
2.31_136.1480n,171.137825,2.31085,100 - 10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.84292941,8.384257256,0,0,0,4.096238647,0,0
2.61_329.4810m/z,329.4809951,2.609583333,100 - 67.8 - 3.39,237.277684,91.92208542,18.73887966,144.8720124,159.3643823,322.4555488,192.3235993,127.9383054,5.908598793,110.2658478,67.88261958,17.85190188,27.1536894,33.8013073,43.35673014,0,23.44094666,118.4599521,0,226.7223411,39.38030785,23.35910313,43.05678895,20.01905951
1.80_830.3308m/z,830.3307901,1.798666667,100 - 39.8 - 3.96,0,5.240667332,0,2.940899767,0.141949214,0,0,24.9965684,33.29712391,15.60194075,0,0,0,0,0,0,0,0,13.07705912,0,32.93811691,0,0,0
1.16_80.0266m/z,80.02661713,1.158716667,100 - 64.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.23_544.2794m/z,544.2794016,4.231266667,100 - 59.8 - 6.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.20_578.2358m/z,578.2357667,2.203733333,100 - 28.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.11_714.6377m/z,714.6377131,1.108716667,100,0,0,0,0.01915561,0,0,0,0,0,0,0,0.022702743,0,0.035290109,1.644659444,0.041866,0,0,0.441843299,0,0,0,0,0
1.66_108.0216m/z,108.0215855,1.663666667,100 - 88.7,0,0.794522694,0,0,5.493903255,0,0.030837342,0,0,0,5.98670963,2.689207344,27.02226756,6.136949415,1.218081958,0,0,0,0,0,0,0,0,0
4.30_697.3780m/z,697.3780378,4.295533333,100 - 38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77_163.1485m/z,163.1485232,1.7701,100 - 3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.04_634.7855m/z,634.7855462,5.04205,100 - 55.1,117.4483495,6.605543476,50.99331097,174.8180723,119.9486794,41.81547994,39.86384561,0.980887087,0,0,28.34103675,0,0,207.6976737,50.47060303,119.1499802,231.0329962,386.4229545,0,0,0,0,0,0
8.20_225.1228m/z,225.122846,8.200983333,100 - 12.4,0,0,0,0,0,0,3.963830954,0,0,0,0,0,0,0.030777176,0,1.369550251,0.615839687,0,0,0,0,0,0.037681237,0
5.01_487.2419m/z,487.2419392,5.007033333,100 - 31.2,59.15574636,0,52.46648715,117.1931112,93.72908905,42.74087082,34.59406799,0,0,0,126.4927417,20.98885437,143.7198595,157.5016196,81.90978956,41.44737299,197.7352492,28.10118209,0,54.22589522,0,0,0,0
3.90_742.3515m/z,742.3515458,3.897016667,100 - 29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.28_121.1012m/z,121.1011756,1.279416667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.68_207.0864m/z,207.0864103,2.681,100 - 14.4,0,0.2885591,0,4.520696451,0,0,0,0.033543325,0.301157951,0,1.644518951,21.29440045,13.93358336,8.367978331,2.121640411,9.155383151,0,0,0,0,0,0,0,0
1.34_95.0497m/z,95.04967677,1.33655,100 - 4.19,0,0,0.013506686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.17_121.1013m/z,121.1012804,1.16585,100 - 1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.34_122.0724m/z,122.0724058,1.33655,100 - 15.6,0,0.094373127,0.041992853,0.00012551,0,0,0,0,0,0,0.365195949,3.581227228,0.016918638,0.134021043,0,0.174384874,0.004612982,1.200735786,0,0.395894438,0,0,0,0
1.06_113.0604m/z,113.0603539,1.0585,100 - 2.22,3.369055758,0,12.66054184,58.26592251,14.80647028,16.97262026,19.45536472,8.851120447,9.588633684,24.44472193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.12_509.7512m/z,509.751163,1.123,100 - 56.9,67.55803019,4.933517221,0,17.36768725,50.68768787,95.86074614,26.51253941,5.819688898,7.113785114,29.44319577,0,0,0,9.123327246,56.65809802,4.422510883,0,0,0,23.94001646,13.77517948,0,0,0
1.67_80.0265m/z,80.02652395,1.670816667,100 - 65.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67_153.8687m/z,153.8686831,2.666716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_79.0186m/z,79.01857852,1.158716667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.463662067,0,0,0,0,0,0,0
3.29_315.1192m/z,315.1191756,3.285466667,100,0.0689326,0,0,0.086669439,0.126522483,0,1.577437897,104.4741254,5.297154451,0,3.430626295,2.939710878,0.292780737,0.240524592,0.030902832,0.036601774,42.69047679,0,6.695306912,0.032479189,0,0,0.453706944,6.213015494
1.12_147.1172m/z,147.117162,1.123,100 - 12.2,0,0,0,0.402602944,0,0,0.015163685,0,0,0,0.108554313,0,0,0,0,0,0.010729793,0,0,0.008703359,0.886674327,0,0,2.683326336
12.62_774.2546n,773.2473126,12.61845,100 - 34.8 - 8.62 - 1.25,0,0.027877887,0,0,0,0,0.221834409,0,0.016791337,0,0,2.39E-06,0,0.583724328,0,0,0,0,0.005296467,0.003292819,0,0,0,0
1.16_163.1122m/z,163.112229,1.158716667,100 - 13.4,0.435846357,0,0,0,0,0,0,0,0.138275821,0,0.157616072,4.49E-05,0.063436505,0,0,0.308520237,0,0,0,0,0,0,0,0.029462505
5.53_587.1806m/z,587.1806021,5.52645,100 - 23.2 - 2.56,1285.202804,546.4746927,1439.906411,1481.686776,1147.45647,430.5164585,1076.78981,320.4983776,383.1047661,380.4041744,1912.561082,0,4312.679999,146.1985623,199.1358453,0.275539194,31.18310495,5048.442469,0.424511196,869.4775167,368.1653474,376.6424788,4694.442309,572.5346921
5.38_349.1244m/z,349.1243888,5.376483333,100 - 9.71,0,0.131831594,0,0,0.00349168,0.078316617,0,0,0,0.038866013,0.069478532,0.093575654,0.039776698,0.003931261,0.155301025,0.005435827,0,0,0.253891988,0,0,0.007648469,0.00744503,0
5.44_729.2058m/z,729.2058136,5.44075,100 - 18.4,6.319762898,2.83971137,23.25883717,18.57292522,34.84934607,6.220575,4.816736256,472.5622535,810.1115451,387.1159017,68.87737055,0,2.964222515,0.143051114,0.060620998,0.202563281,0,56.12757679,0.017308488,9.141441179,596.6673908,438.3538971,80.04622351,879.6611515
6.56_719.2232m/z,719.2232079,6.564333333,100 - 37.2 - 1.96,701.0818764,287.3774221,565.7144406,683.8006236,1994.191697,229.2157914,1139.659513,5030.622445,1999.372477,831.3912328,729.5756456,0,2380.952935,51.88150914,79.04561619,0.074160495,2.746344132,4457.339617,0,489.4457884,1769.508685,984.3720488,505.6846627,0
3.98_492.3387n,527.328983,3.982716667,100 - 26.4 - 12.1 - 1.93 - 0.0771,13199.8005,6427.731148,12816.69815,14461.11799,16253.99507,12808.03361,11794.54235,17558.31325,25597.07646,17353.28198,18234.70669,7973.139765,18692.95337,20717.75278,16450.76238,17601.56948,42192.22786,61334.5943,34222.55021,9573.400366,40319.39668,19542.60929,23858.13583,28068.02412
5.97_509.1839m/z,509.1839174,5.967116667,100 - 24.4 - 3.38 - 0.0462,0.068917619,0.049730264,0,0,0.043985155,0,0,0.5220141,0.188192971,0.308356149,0.144563556,0.488815618,1.038524716,0.426964234,1.181283713,0,0.969492535,0.170808341,0.014146567,0,0.387667635,0.001961897,0,0.061544474
5.55_363.1403m/z,363.1402713,5.547166667,100 - 14.9 - 7.69 - 0.541,0,0,0.068425646,0.001054725,0,0,0.292709718,0.088495464,0.161701799,0,4.673249498,36.76613023,31.1757246,34.1964243,4.733842816,35.89781721,211.0354054,88.77724481,0.353700372,0,0.255392844,0,68.25658453,0.73897148
3.98_609.4169n,644.4071031,3.982716667,100 - 32.2 - 15.3 - 3.38 - 0.943 - 0.0345,19803.87396,9915.733293,19065.44136,21641.41857,24541.966,19034.35749,17942.80209,25615.0387,38250.58572,25310.46856,27164.73693,11416.86102,27895.92006,31373.76015,24740.20113,26229.51395,60611.66028,87996.39672,48721.816,13973.76787,58252.66108,28391.72727,33897.45359,41126.91205
1.09_175.1484m/z,175.1483519,1.094216667,100 - 26.1,4.751543591,1.59E-06,0,0,4.359261937,0,0.177152336,6.725298346,3.295233909,0,0.113361689,2.695307924,3.570500461,6.502183311,0,33.24062032,0,5.446653951,0,0,0.0850903,0,0.147277455,0.008163684
1.16_845.3277m/z,845.3277252,1.158716667,100 - 35 - 3.99,0.300657634,0,0.001638469,0,0.866145528,0,0,0.881469522,1.845347807,0,0.656056841,1.182159226,0,0,0,0.022579633,0.008532437,6.30E-06,123.2113087,0,0,0,0.445482478,0.15536165
1.04_239.1536m/z,239.1535573,1.037066667,100 - 28,0,0,0,0,0,0,0,0,0.627213976,0,0,0.541370194,0,7.26692813,0,0,0,0.874883249,7.658510861,0,3.45073591,0,0,1.27321014
1.77_163.1121m/z,163.1121284,1.7701,100 - 15.1,0,3.831388429,0,0.455069563,0,0,3.358895558,2.606275922,0.000484385,7.005654722,4.067767996,0,0,0,0,3.890812465,0,0,0,3.164192145,0,8.157243298,0,0.220124923
1.05_281.1119m/z,281.1119082,1.051366667,100 - 2.87,45.54968971,60.39089048,73.0949759,42.9966988,45.70292917,38.10151365,36.04776077,62.19058199,60.81080539,294.7034292,70.17499291,65.76390266,64.89614329,72.57118995,73.84752654,26.91603379,0,132.16147,165.076425,54.55131283,70.17693511,122.7197116,27.25917705,55.93394827
1.16_75.0085m/z,75.0085039,1.158716667,100 - 2.16 - 0.54 - 0.0157,0,2.367694426,0,9.40039662,3.066459913,0,0.723883587,5.900549074,7.076470801,0,12.86144618,9.110969142,14.82387962,13.79046714,4.815527533,15.77074331,8.630434254,28.71444637,7.532416764,0.087896888,0.587117601,0,14.1010216,14.39203385
3.98_864.5494m/z,864.5493836,3.982716667,100 - 42.4 - 12.3 - 2.6 - 0.168,44130.34602,22094.11907,38692.81607,46350.56918,53843.84796,39898.03984,40016.09213,50246.80402,74961.24382,46013.47512,59117.21728,20822.26262,60241.78995,69762.3499,53694.26395,55567.83091,121791.457,173565.2968,88300.84832,26565.21653,110480.5045,49024.40476,57500.32428,74854.82429
