variable_id,mz,rt,isotope.dist,M62,M61,M63,M64,M65,A306,A309,A325,A328,A331,A339,A323,A326,A340,A315,A21,A22,A23,A25,A26,A24
5.78_245.2732m/z,245.2731513,5.782316667,100 - 45.6 - 3.82,8239.6133,19161.42153,8958.047123,19527.73644,2771.403338,101534.1395,46348.99743,44369.43845,18115.71173,325.8150864,64113.83572,8481.817684,11388.24375,8872.737706,5329.07217,47268.18822,75334.78672,28512.51018,71733.00674,49170.5789,17037.26872
3.12_627.3635m/z,627.3635425,3.1222,100 - 39.5 - 9.45 - 2.44 - 0.405,5.721672522,0.078153602,7.160288475,0.045981528,0,18.14891739,0.561488226,23.07232324,0,0.385885785,1.841263213,4.130492963,8.482700632,0.040958085,0,5.888791994,25.0443241,4.226836576,19.79798574,14.80845241,3.387576903
3.78_996.1757m/z,996.1757204,3.7764,97.3 - 100 - 56.7 - 22.5 - 4.46 - 0.17,0,618.6312267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78_245.3412m/z,245.3411544,5.782316667,100 - 29.2,4008.259929,9899.215822,4232.411617,9992.083902,1251.282201,56637.36993,25882.20258,24806.80172,9014.455003,113.703025,35810.77956,4189.257414,5539.611437,4318.933479,2592.631934,26423.19906,41892.56556,15316.31543,40307.87141,26857.90479,8615.878492
3.78_117.2729n,118.2802015,3.78355,100,0,0,0,0,0,0,0,0,0,9.505200559,0,0,0,0,0,0,163.9832033,110.9553286,0,0,0
5.78_245.3927m/z,245.3926885,5.782316667,100 - 0.798,1427.79043,5103.777106,1507.430184,5123.720573,0,35022.92785,15188.5463,14883.21222,4176.099945,0,22484.62591,1379.076824,2664.507106,1467.413484,467.0993051,16038.64972,24786.02618,8676.691704,23937.37603,15242.13815,4205.555101
1.74_559.8537m/z,559.8536851,1.7417,100 - 50.2,0,0,0,0,0,0,5.035608119,0,0,0,12.99446188,0,0,0,5.229484958,84.54261593,0,4.04372104,21.50449884,18.12024893,6.74992465
5.58_135.3374m/z,135.3373802,5.575733333,100 - 89.7,338.6422095,150.2959244,40.67389816,279.1327447,81.13257827,0,0,0,14.43175355,0,23297.65209,0,0,0,156.7128358,16715.68695,23158.51379,13200.76313,23299.23076,9772.924214,1206.212734
6.13_146.1817m/z,146.181656,6.131133333,100,12585.01974,10371.63516,623.5733336,10366.10187,5577.180962,16919.17407,14810.20847,3682.377548,16911.14431,0,23338.87909,39.30830446,7430.593427,6925.301172,1013.702147,15076.26927,22884.77554,3545.624276,19393.20369,12526.71919,956.4292129
1.01_265.4166m/z,265.4165855,1.0094,100 - 44.3 - 5.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.78_245.5412m/z,245.5412017,5.775166667,100,2478.36616,5439.169118,2618.751483,5517.295352,702.1646485,21080.47785,10913.2153,10272.04113,5134.725327,79.04637236,13276.55133,2570.380857,3360.492173,2655.518114,1498.203851,10585.50096,17845.42381,7505.658347,16593.71707,12758.83597,4977.403999
2.93_936.3092m/z,936.3092177,2.930083333,100 - 34.6 - 36.9 - 10.9 - 4.66,3794.965785,65.34588958,4702.204146,262.0476238,9.005032551,6113.484495,566.5244483,7834.307298,42.97643318,771.8050891,0,295.4687396,3475.165744,691.65024,0,2882.787327,31637.16862,0,0,39.06931469,4803.217209
5.60_671.2083m/z,671.2083011,5.6043,100 - 31.9 - 29.2 - 8.07 - 3.51 - 0.596,91.81273872,75.88975793,4.792277324,160.2471307,81.65774599,0,5.621764641,0,24.71743479,12.90047944,42868.3222,0,0,0,213.2003918,14106.41682,14822.75378,7262.256063,20248.92184,4195.646929,1035.670667
7.37_303.2103m/z,303.2103063,7.369066667,100 - 5.18,320.3955726,4258.60582,1099.089364,5175.800481,1939.530301,420.5389329,7672.499684,14.68603664,6403.950563,59.59521388,520.8399632,232.3663159,7201.789082,215.9306972,0,3850.798343,19705.63634,3806.120557,8242.582095,14441.83676,4979.721943
3.78_235.3234m/z,235.3233672,3.78355,100 - 5.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.35_799.2994m/z,799.2993509,7.354783333,100 - 41 - 17.4 - 1.79,0,0,0,0,0,2.223964873,0,1.765030726,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78_938.1383m/z,938.1383053,3.78355,100 - 20.3,0,198.6653675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.60_599.8110m/z,599.8109799,4.601566667,100 - 73.2 - 27.9 - 7.13,12975.25341,2403.8277,0,6941.09036,0,0,0,0,0,7.367928791,0,0,0,0,0,11312.41059,24932.47834,0,7788.338475,6.199488097,7779.051159
5.60_135.2561m/z,135.2560634,5.6043,100,86.02792604,0,0,20.50003973,0,0,0,0,0,0,14629.33885,0,0,0,0,9830.770981,13234.12989,7537.062457,13160.13358,5299.571287,552.990976
5.58_606.2244m/z,606.2244031,5.575733333,100 - 25.1 - 5.98 - 0.154,348.2674205,699.1716201,135.4565166,365.8208729,328.4108756,7433.064477,11982.40476,10256.50511,19775.21625,21245.04667,1949.614328,525.8801221,543.6951084,785.3811913,1337.534536,4506.290916,7568.764912,8272.192809,6611.918967,2876.545703,229.3027643
3.78_879.0982m/z,879.0982486,3.78355,100 - 90.3 - 42 - 7.54 - 0.0991,0,78.69394698,0,0,0,21.24496327,0,0,0,0,185.0784621,0,0,0,20.07270795,0,0,0,0,0,0
5.97_275.2936m/z,275.2935537,5.967283333,100 - 25 - 3.41,0,0,0,0,0,0.08771619,0,0,0,0,0,0,0.110839632,0,0,0,0,0,0,0,0
4.64_409.0312m/z,409.0311876,4.637283333,100,26.2276287,23.75903388,24.65861423,5.0003457,0,38.07780302,29.86279252,32.4064039,412.0473524,98.98854631,260.5044166,4.829967928,0,0,0,119.6740645,13.76624563,273.2151352,636.5109138,591.417813,0
5.48_693.1839m/z,693.1838659,5.4836,100 - 27.2 - 10.5,1362.641765,1560.005995,403.0671993,1691.189851,1117.419076,2154.436236,2434.328976,3246.870768,5493.336673,4125.526109,10293.26108,1033.864346,968.5345462,1536.222171,3587.52731,6792.793245,9303.654471,6009.906809,10459.28267,3017.794125,3725.703007
1.29_793.4832m/z,793.4832376,1.29385,100 - 45.7,0,0,8.193124291,0,0,0.940124077,12.90865646,22.62281518,0,20.71718266,0.028991162,6.813060782,837.9972159,0,42.80606121,0,0.351144778,40.81076883,2.503218742,1.674832587,0
2.92_765.2302n,788.2197063,2.92295,100 - 29.2 - 29.2 - 2.32 - 0.102,3047.654959,381.0130404,2893.969026,458.8917736,421.3478684,6788.143962,2241.185769,7306.82143,768.3366041,1742.451412,34.07487882,953.462415,3259.335727,1621.514886,0,2628.163295,16323.58078,0,0,626.5756854,3326.6936
6.13_146.2422m/z,146.2421972,6.131133333,100,5765.104896,4290.968889,0,3796.026038,1046.651855,7928.738152,7927.083086,677.5760513,8668.060258,0,15757.19679,0,2563.735634,1921.161222,0,8993.74087,11962.11415,510.1248576,10314.45225,4947.182872,0
7.38_303.2969m/z,303.2969044,7.38265,100 - 27.2,0,843.3071214,0,783.1757322,16.98585037,0,3933.911476,0,3002.338805,0,29.60672547,0,2221.035724,0,0,2010.93422,17305.69412,2033.190281,3813.928035,9759.255361,725.4966586
7.97_247.2897m/z,247.2897045,7.973266667,100 - 25.3 - 0.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.92_783.2640m/z,783.2639889,2.92295,100 - 28.7 - 34 - 7.42 - 1.2,1529.634785,24.57674559,1802.27565,69.59213525,0,3169.420231,266.5911139,4152.765918,46.97922123,453.4206398,148.6682476,106.7441531,1657.634241,273.4365617,0,1188.995268,12357.75297,0,0,51.95208243,1920.126553
3.78_235.3878m/z,235.3877857,3.78355,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.97_275.3646m/z,275.3646035,5.967283333,100 - 34.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.24_738.2664m/z,738.266435,6.23755,100 - 30.7 - 5.98,0,0,0,0,0,0,0,0,8.205223114,0,0,0,0,0,7.283653555,0,0,10.4202901,0,0,0
10.21_189.2328m/z,189.232837,10.2078,100,2519.720861,2222.253316,0,472.8334333,54.837948,0,885.0183512,0,0,0,0,0,0,5.52169983,1781.770174,3681.258366,9394.270535,3633.368765,3476.767575,4493.659861,714.7409641
6.59_738.2663m/z,738.2663183,6.593216667,100 - 31 - 6.88,0,0,0,0,0,0,12.6079961,0,0,18.91273903,0,0,0,0,295.4087107,0,0,0,0,0,0
6.13_146.2932m/z,146.2931559,6.131133333,100,3286.353857,2319.918248,0,1876.705444,271.9729343,4641.932692,4915.928558,223.745021,5302.406064,0,10092.83518,0,1232.292682,808.4498131,0,5732.23049,7330.48118,91.81924389,6392.237401,2661.552521,0
5.58_827.2308m/z,827.2308482,5.575733333,100 - 37.8 - 34.1 - 10.1,103.7777401,18.28850381,0,193.4920112,28.97482715,0,0,0,83.26023433,0,7878.679458,0,0.056570025,0,330.3335934,4233.00965,5425.446294,3013.94681,6536.178232,1432.096907,1486.689739
1.32_762.9776m/z,762.9775957,1.322416667,100 - 99.8 - 95.4 - 49.8 - 42.7,13.58384372,1.081166923,0,0.25448857,12.15486816,0,45.11076785,0,0,0,0,0,0,0,0.194565499,588.8947341,0,0,0,313.0548189,6124.6741
1.34_638.8676n,677.9322857,1.3367,100 - 77.1 - 61.8 - 52,26.90723901,50.75367253,0,0,0,0,214.0230416,0.028473869,0,0,120.2686112,0,0,0,0,928.9059626,0,75.61713251,0,59.48782582,6.136671935
2.23_554.2366m/z,554.2365663,2.232516667,100 - 25.4 - 2.85,4731.282193,2300.570441,1552.769926,2904.21825,6398.27177,0,0,163.4641933,95.82545264,537.7469223,100.9865422,266.6039174,572.5977719,1134.23327,0,325.3349295,462.8765981,77.30168896,1562.071212,1307.394157,4441.346354
1.33_683.8574m/z,683.8573863,1.32955,85.8 - 99.6 - 100 - 44 - 31.9 - 30.4 - 31.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.1236497,0,0,0,34.59392609,0
12.46_775.2627m/z,775.2626586,12.46203333,100 - 36.3 - 9.39,8.980767069,627.0615242,0,392.7471054,0,0,0,0,0,0,0,0,0,0,0,3508.151166,16283.17911,496.214391,0,0,74.31270541
5.00_165.1905m/z,165.1905167,5.000083333,100,3315.834724,988.2716975,0,4136.930422,0,0,0,1455.327942,257.5533303,0,192.6806885,0,50.09238809,0,0,2223.30974,6612.969324,1104.23042,3097.344954,3744.322315,2843.700346
7.38_303.3715m/z,303.3715051,7.38265,100 - 25.2,0,193.8815073,0,177.6476778,0,0,2048.815116,0,1453.362098,0,0,0,837.4671886,0,0,933.0641258,10158.81956,897.9835432,1802.631479,5586.280751,124.8247737
3.74_951.6527m/z,951.6527044,3.7407,100 - 42.2 - 3.29,0,380.1736468,23.58911508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75_409.3317m/z,409.3316774,3.747833333,100 - 30.5 - 4.13 - 0.0375,0.796842575,0,0,0,0,111.9091201,0,3.408505312,4.116678214,39.62216772,5.148101857,0,0,0.02091303,0,18.91315902,41.42866681,55.33118418,8.429620838,78.19721983,2.793378078
1.33_940.0785m/z,940.0784539,1.32955,94.9 - 77 - 74.1 - 83.3 - 100,0,0,0,0,0,0,6.771548056,0,0,0,6.035216503,0.000750818,0,0,18.20997966,321.2043631,0,22.19528733,0,0,0
2.95_596.1866n,619.1773102,2.951516667,100 - 24.8 - 21.7 - 0.35,2526.781233,983.3111673,2091.392068,1373.465389,2508.666193,3597.240485,1454.863308,2011.645946,622.6667075,922.0967466,110.4776003,1038.419566,1295.323756,2294.096561,89.69621768,2921.435816,6258.576606,110.2943933,403.9800621,1451.105478,3553.214221
3.79_235.5814m/z,235.5813675,3.790683333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.75_963.6527m/z,963.6527301,3.747833333,100 - 46 - 9.35,0,399.6045611,9.157620263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13_146.4460m/z,146.4459646,6.131133333,100,2367.785448,1681.515769,0,1400.594653,292.9065198,3436.958551,3525.562441,214.1883894,3739.970944,0,7180.024184,0,962.1305972,632.3773941,0,4123.377839,5328.65246,141.31689,4496.040308,1968.335468,0
7.97_247.3571m/z,247.3571166,7.973266667,100 - 6.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.97_229.2345m/z,229.2345449,5.967283333,100 - 1.35,958.8538613,1484.341955,0,1944.479666,52.93144325,1625.495871,2789.565264,3019.801126,3223.120867,0,295.160197,875.0374045,2573.562642,0,0,2195.413315,5438.528491,0,2308.768515,4561.743963,680.2333093
1.15_768.3988m/z,768.3987725,1.151533333,100 - 89.8,0,2026.154017,0,0,0,0,0,145.7945295,0,0,147.5642469,0,0,293.8309199,637.4613737,0,0,47.97750022,0,0,3391.347074
1.34_736.9606m/z,736.9605562,1.343833333,51 - 100 - 52.6,6.279410301,0,0,39.87680435,61.71673643,0,304.0976232,0,0,0,52.70000545,0,0,52.33588109,31.84480261,997.2681114,0,490.9341975,0,0,128.9924397
7.38_303.4256m/z,303.4256153,7.38265,80.5 - 100,0,0,0,0,0,0,977.8850515,0,668.9132357,0,0,0,28.61103705,0,0,445.8810914,8248.362061,713.3404253,726.176281,3729.774653,0
1.14_789.3677m/z,789.3677064,1.1444,100 - 65.8 - 60.2 - 34.5,0,0,0,0,0,65.80909299,0,0,6.554886217,0,0,0,0,0,0,0,0,0,0,0,0.665151996
5.98_373.0922m/z,373.0921601,5.981566667,100 - 15.1,0,0,0,0,0,0,1.10362664,1.471877203,0,0,0,0,0,0.006865948,0,0,0,0.080664451,0,0,0
1.33_652.8619m/z,652.8619478,1.32955,100 - 71.7 - 75.7,0,15.90921419,0,0,0,5.731666067,27.32283551,0,0,0,8.330477955,0,0,0,0,91.00728426,0,25.72480727,14.88625934,10.64775913,12.37460059
5.60_939.2876m/z,939.2876391,5.6043,100 - 48.6 - 44.6 - 15.6,0,0,0,0,0,0,0,0,0,0,12228.63364,0,0,0,0,3231.231193,3012.137821,1405.835528,4760.69781,423.7783617,102.1533169
1.34_702.9409m/z,702.9409067,1.343833333,69.1 - 85.6 - 100,0,0,0,0,0,0,15.08311639,0,0,0,20.11418561,0,0,0,0,356.9233843,0,13.80081568,0,0,0
4.12_510.3768m/z,510.3767625,4.11805,100 - 67.3 - 24.2 - 2.78,0,0,0,0,0,3.487781492,0,0,0,0.136644035,0,0,0,0,0,0.001506394,0,0,0,0,0
1.34_971.1081m/z,971.108142,1.3367,92.1 - 100 - 83.4,0,0,0,0,0,0,12.32023775,0,0,0,7.868832833,0,0,21.12036204,18.90905193,693.8880606,0,20.14384995,0,0,44.88616315
5.00_165.2449m/z,165.2449179,5.000083333,100,1710.170205,75.49514072,0,2212.663594,0,0,0,854.6407715,60.00392153,0,32.81723821,0,0,0,0,1377.274084,4170.933454,579.7730728,1916.763145,2279.203094,1237.843593
6.13_146.4196m/z,146.4195637,6.131133333,100,1481.91554,943.7060504,0,669.6718923,54.49955113,2193.354448,2560.534288,60.88308976,2717.470866,0,6201.243884,0,437.0360093,233.6759224,0,3196.891089,3714.729163,19.64480265,3351.686374,1041.492262,0
5.78_755.3068m/z,755.3067696,5.775166667,100 - 33.6 - 1.75,402.2055956,1376.282619,855.1817729,938.1296622,34.79199536,2990.669018,1026.679475,926.8755452,1263.109254,0,2271.546102,180.3273052,313.3542984,366.7714891,1132.412824,1446.44259,2836.710252,1725.268438,2049.899557,2074.383059,1170.661724
5.97_275.5753m/z,275.5752582,5.967283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66_144.1382m/z,144.1381697,3.6557,100 - 8.33,666.9335552,280.0583048,0,56.65736804,28.68740489,0.296455808,58.06608497,0,0,0.61314644,0.117590743,0,0,0,292.1643176,1217.675559,1695.323392,0.64835671,2374.321183,5198.366483,515.5163423
4.37_229.2345m/z,229.2345107,4.373733333,100 - 0.56,463.4900771,756.0791852,0,191.6075084,0,1127.224813,1720.268764,1242.678914,1622.319919,0,298.6493144,247.549414,956.5326433,0,0,1264.973738,3847.852066,0,1510.703168,4287.128803,76.7842826
8.08_847.3770m/z,847.3769991,8.079683333,40.1 - 100 - 74.1 - 35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.92_669.2217m/z,669.2217152,7.91615,100 - 30.3 - 18.3 - 0.684,0,0,0,0,0,0,0,5.87040417,172.3296801,0,0,0,13.97062542,0,0,0,0,0,0,0,0
10.40_584.3765m/z,584.376485,10.39921667,100 - 31.9,0,0,0,0,22.50583317,971.8512808,483.4732604,5094.477812,7851.735653,478.6214507,0,2085.169928,0,344.6776393,0,0.017275203,0.200658214,0.790678303,0,0.421674525,0
1.34_668.3557m/z,668.3557223,1.343833333,100 - 85.6,0,0,0,0,0,97.34575309,18.39442637,7.834652868,0,0,37.93102471,0,0,0,8.087622863,123.0670379,0,17.92394784,84.91379693,176.8581235,0
1.32_712.9202m/z,712.9201618,1.322416667,89.5 - 100 - 94.8,0,20.80625004,0,0,0,0,51.37824765,0,0,0,19.03355837,0,0,5.016254982,0,350.8253849,0,38.03369854,0,0,2.233543151
9.87_497.1254n,498.1327161,9.873166667,100 - 21.2 - 7.71 - 0.376,0,0,3.987525964,0,0,2196.087169,106.2077818,111.7529153,4305.016995,69.90314255,601.9183431,485.2734578,1356.837782,0,0,0,0,0,0,0,0
3.32_625.2358m/z,625.2358029,3.321466667,100 - 34.9 - 27.6 - 0.353,0,0,0,4.605615124,0,5.922323881,0,0.191806773,0,0,3.963780804,0,0,0,3.634984889,0,0,0,6.824790598,0,0
8.53_433.0785m/z,433.0784562,8.528566667,100 - 19.6,0,0,0,0,0,0,311.2820855,605.035723,0,21.70912648,0,0,0.248464024,4.473975215,0,25.28546393,149.5595564,0,0,0,0
5.97_275.5362m/z,275.5362026,5.967283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.16_759.8750m/z,759.8750195,1.15885,75.4 - 71.3 - 100,0,0,0,0,0,0,6.690448938,5.640455441,0,0,8.732664096,2.483854238,0,0,0,0,0,0,0,0,0
1.14_607.8252m/z,607.8252306,1.1444,100 - 95.4 - 84 - 63.3 - 49.5 - 45.1,3.967509647,0,0,1.152087183,0,0,83.34778892,126.8854268,0,0,71.45451884,0,0,0,49.74159753,74.22759776,0,3.527280407,18.24703832,1.145435059,8.504898074
4.99_827.5037m/z,827.5036595,4.9858,100 - 50.7 - 5.15,1917.158035,1531.58667,691.8241298,2007.03569,1230.605224,147.1100291,0,473.5269318,223.2588531,10.9803402,252.2975269,1175.993632,764.5002418,904.3552219,1130.17839,665.7759302,1677.426639,383.3059937,920.4912573,1098.797995,2487.998562
1.08_738.6547m/z,738.6547007,1.080116667,100 - 26.9,170.8165163,92.24890618,54.8547687,0,35.89071339,40.43851772,0.937034995,3.99775191,52.61323982,116.1510895,94.86426754,0,66.88260948,927.1625148,10.17589383,92.96975471,270.3967055,134.2973274,284.5737893,65.38980549,3.28282989
7.38_303.5922m/z,303.5921892,7.38265,100,0,127.598464,0,105.0312657,0,0,932.8427099,0,684.4582288,0,0,0,476.9752585,0,0,473.002025,4353.444373,501.7048894,882.6933787,2480.986483,95.51591779
5.09_477.0447m/z,477.0446686,5.085083333,100 - 17 - 25.9,0,0,0,40.44333738,0,0,0.000335706,0,0,0,18.7153762,0,0,0,0,0.01440619,0,0,0.903727783,0.693518204,0
7.97_247.5562m/z,247.5561667,7.973266667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.33_837.4560m/z,837.4559739,1.32955,100 - 27.5,0,0,0,0,0,0,3.269567964,73.52165316,0,6.619865341,0.258864583,0.045308816,141.398031,0,0,42.23619344,0,30.22743905,0,0,1.45211224
1.14_683.8744m/z,683.8743862,1.1444,78.5 - 100,13.17065184,9.098590411,0,0,0,0,0,14.04502602,0,0,31.94962534,0,0,0,0,114.3678465,0,0,0,0,14.07333657
5.78_977.4301m/z,977.4300915,5.782316667,100 - 58.4 - 4.86,9.783586737,398.0060761,71.38668529,191.0199165,0,1694.841577,495.8068424,245.6849167,486.0557682,0,5255.539291,0,0,0,272.8559742,1207.520872,2210.212358,1609.25617,1600.820515,1706.802252,184.2576208
8.68_714.2872m/z,714.2872443,8.677833333,100 - 86.5 - 41.7 - 1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.63_725.4598m/z,725.4597703,3.634283333,100 - 33.3 - 3.07,6.603046015,658.8763702,39.83990785,0,0,0,0,0,0,0,0,0,0,0,0,2.555694846,47.71173411,0,8.622232367,0,0
6.18_581.1623m/z,581.1623444,6.181133333,100 - 24.9 - 1.14,4.260196308,0,3.440397595,0,0,6081.686184,94.02966557,3797.521068,1383.794093,16.37262909,0,797.7988553,1664.070715,0,0,0,0,181.2147166,0,0,0
2.67_637.4714m/z,637.4714104,2.674083333,100 - 51.1 - 38.8 - 12.6,17.38902747,3.186316012,4.094962602,0,0,0,0,0,0,0,0,0,1.990257415,12.87783752,10.72293638,8.163434988,26.35691576,1.715576104,0,18.180152,32.9102198
5.00_165.4077m/z,165.4077411,5.000083333,100,1193.225547,289.9590236,0,1498.39042,0,0,0,612.1350234,71.09583482,0,55.73521451,0,0,0,0,958.6115321,2930.998474,405.1142432,1321.985856,1601.555439,897.3861715
5.14_531.1159m/z,531.1158942,5.142216667,100 - 25.9,0,0,0,0,0,188.2475253,0,1522.635051,35.7242801,10.7333983,24.61072555,130.4517275,136.4870238,0,0,732.1407179,2712.523372,5.136046128,1904.092312,2676.58142,0
3.27_226.0714m/z,226.0714258,3.271483333,100,0.737039409,8.056504708,1.118131004,0.400185852,0.02464638,99.07508434,33.23758612,123.6622645,19.41575235,1.051242634,1.181943313,0.749499959,130.3916808,0.261351395,19.77360388,74.06999936,115.2846571,50.48758422,4.697451386,42.55375262,15.86844983
1.32_954.0535m/z,954.0535064,1.322416667,100 - 74.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.53698951,0,10.65304174,0,5.675719484,0
5.12_184.9074m/z,184.9074401,5.120783333,100 - 0.155,2061.776113,614.5319681,1766.010716,802.3112848,1060.58541,127.1815558,135.6479695,156.7502288,322.1433901,45.44766664,93.42992496,653.5260482,753.0927773,918.9778771,183.4878152,76.11367082,77.92231859,6.706713062,0,266.4806805,1436.048096
9.68_583.1613n,584.1693776,9.68105,100 - 25.3 - 10.4 - 0.052,0,0,0,0,0,1079.614147,49.60849135,2776.1944,1804.594053,0.592010447,1061.957946,1701.025717,160.3850167,0,0,0,2.999872466,0.89942751,0.820816943,0.507464038,0
2.97_749.2322n,772.2213246,2.972933333,100 - 26.1 - 20.3 - 0.089,632.961965,30.90068272,769.3045347,16.44017749,38.62142746,1327.092837,348.5752671,739.4945985,37.97123573,169.4796784,83.26002128,0,381.2498566,156.1193848,0,1231.330109,3188.04599,0,0,158.5769918,726.3667456
5.03_865.4590m/z,865.4589625,5.02865,100 - 51.6,182.5049325,44.24969447,16.33288266,158.3830788,19.92307253,213.3989183,7.645217,1148.569345,490.8543632,46.7642165,309.9735123,60.16848991,51.8951212,12.05839108,0,914.9260457,1965.102332,688.5122075,1642.205018,1881.540008,142.8399493
3.88_842.5415m/z,842.5414666,3.882816667,100 - 34.2 - 1.82,0,362.2378822,0,0,12.41784829,0,0,0,0,0,0,0,0,0,0,0,6.287752361,0,8.748331825,0,0
1.31_513.8503m/z,513.8502621,1.308133333,100 - 46.6 - 8.14 - 0.889,0,0,0,0,0,0,5.150127519,20.502233,0,6.697346345,0,0,57.92776279,0,0,5.778678194,221.3085993,0,0,34.65170873,0
8.45_582.1539m/z,582.1538896,8.450016667,100 - 24.2 - 9.11 - 0.187,0,0,0,0,0,0,0,3.655609254,0.599857835,0,0,0,0,0,0,0,8.530586285,0,0.92659377,3.028409722,0
5.06_678.8839m/z,678.883858,5.056516667,100 - 21.4,80.65097122,20.17070601,7.226263105,214.7334372,27.322268,37.16611207,8.371850739,812.3325373,299.643391,62.11272829,283.6387268,1.231408824,13.00068103,20.31481247,0,994.7301893,2674.561056,533.6271352,1411.777059,1396.066063,139.3712766
1.34_682.3574m/z,682.357439,1.3367,100 - 95.2,0,0,0,0,0,0,4.911187059,0,15.02232361,0,0,0,0,0,0,86.54160595,0,0,0,0,0
3.93_500.3954m/z,500.3954457,3.933066667,100 - 33.3 - 9.46 - 0.716,0,0,0,0,0,0,0,0,0.044640461,0,97.07200493,31.47466807,0,0,0,0,0,0.704196771,0,0,0
1.32_599.8985m/z,599.8984692,1.322416667,100 - 72.1 - 41 - 22.8 - 18.6,73.78633988,49.15197495,0,27.96125817,6.043279621,0,121.1247152,0,0,0,90.19332708,0,0,0,35.04435554,1718.427264,0,27.73363558,4.338162585,158.9343474,35.73328791
5.06_322.0095m/z,322.0094512,5.06365,100 - 9.91,226.1047776,190.8993345,246.775487,246.222896,118.0743089,429.4846747,1728.015292,192.3796649,699.8152626,1813.274017,3204.524455,354.2943362,2753.489843,228.4416066,273.8078257,449.8158249,1773.237658,857.78555,477.7667572,87.54506048,182.2729878
1.76_669.3869m/z,669.3869054,1.755983333,100 - 0.665,0,0,0,0,0,0,9.505550319,7.402079081,0,0,3.354613264,17.53422385,20.40362758,0,47.16117883,0,0,0,0,1.049297706,0
2.98_643.2029m/z,643.2029175,2.980083333,100 - 19.7 - 17.3 - 0.415,368.731207,77.81791928,325.6877696,7.039051369,34.8507127,245.5226196,0,3386.211858,251.4583034,730.3465612,0.054942407,643.8503776,1281.435415,140.2363123,0,132.3063008,2264.144629,16.28450297,100.3916777,787.6867784,187.5173579
7.38_303.5514m/z,303.5514152,7.38265,100,0,24.14670591,0,12.35587517,0,0,620.5476234,0,420.5941508,0,0,0,209.1811925,0,0,280.926032,3656.567096,361.2422754,513.6929628,1815.082928,6.251818149
7.97_247.5200m/z,247.519971,7.973266667,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.65_842.5376m/z,842.537597,3.648566667,100 - 34.7 - 3.74,0,380.4713743,0,0,0,0,4.064866394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.15_910.7110m/z,910.711007,3.150766667,100 - 51.7,681.8675088,317.044991,166.5553855,721.1454487,1208.469933,0,0,0,1.978217738,77.30378104,0,128.5506346,52.18658031,1602.703563,39.08367361,892.6969686,400.0806691,769.2153522,2618.477147,1520.536417,329.6231482
1.34_836.4441m/z,836.4441144,1.3367,100 - 54,0,0,0,0,0,0,1.451521312,14.95777112,0,0.040408503,0.010808847,0,136.115186,0,0,11.56536636,0,3.266729323,0,0,1.918900055
1.33_832.9920m/z,832.9920423,1.32955,100 - 99.3 - 94.4,0.080542002,0,0,37.17894437,0,0,0,0,0,0,0,0,0,13.13587699,0,0,0,0,0,0,54.08566078
1.33_698.8942m/z,698.8941867,1.32955,100 - 63.9 - 59.7 - 52.9,0,0,0,0,0,0,10.46706677,0,0,0,35.8647916,0,0,0,0,422.9750029,0,14.94954896,0,3.784169606,0
4.99_165.3789m/z,165.3789495,4.99295,100,599.1281164,27.07658487,0,786.4903485,0,0,0,409.8254496,11.8007486,0,8.251542033,0,0,0,0,766.85805,2553.108501,278.5373707,1035.382487,1267.170533,362.2221752
7.98_909.5739m/z,909.5739128,7.980416667,100 - 51.8 - 4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
