variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
5.78_245.2732m/z,245.2731513,5.782316667,100 - 45.6 - 3.82,37734.25458,30589.74505,0,37257.36331,0,0,22990.748,18210.05963,22651.77492,32378.82521,42402.48564,31473.84674,49496.49384,17036.05615,15604.42519,19934.73097,24717.89337,18654.91726,17840.06852,30538.67773,21069.62143,25748.8955,43602.31334,15544.58966,0,41812.53279,26619.38318,0,0,22860.16356,37516.36289,39874.37607,8690.842181,16675.27326,17229.85722,20884.35623,18208.99716,15118.37163,6906.785171,38076.56345,40086.04904,45486.79201,19040.70822,20691.07589,12219.22916,8113.722348,9164.483368,20615.47508,8644.383568,24326.89261,15270.50375,8488.877655,15639.30403,16753.91486,6536.008448,9139.524114,7481.618014,5640.03861,6247.75768,4658.78673,10918.45363,9667.969888,8807.09415,8809.149165,9094.097416,7253.786968,15291.77733,23933.57301,0,0,0,0,33405.40271,11401.56295,7484.873374,9757.429464,7717.176028,27129.6963,21942.28436,0,23690.58181,9273.955514,8208.830855,19018.60031,12251.68988,9854.260928,13061.04888,47454.07196,22864.27472,13404.93417,22445.99805,24968.50581,20383.89466,29697.08644,9628.366037,25649.01628,17400.35534
3.12_627.3635m/z,627.3635425,3.1222,100 - 39.5 - 9.45 - 2.44 - 0.405,1747.992592,1492.6957,45382.11472,884.7709437,53958.17527,69640.73856,672.4234799,921.0112829,385.2368919,169.8444085,1029.433515,1129.817107,866.1665897,303.5535684,141.4914514,481.0118908,104.082871,144.3102148,241.5500152,2972.155353,7329.054536,4610.808005,3650.182494,2778.666354,87950.80218,3578.819312,3432.135881,111052.4772,76089.73376,1009.063288,987.7818997,305.6629755,272.2769675,146.2200475,300.7086811,143.2819143,232.7734524,565.4732543,1150.952101,186.2218441,1179.429231,358.7189671,97.52224749,72.09609768,562.1107453,293.8409565,822.2179637,457.1201305,816.9398855,278.1921099,694.5520769,755.910337,655.8480524,887.9910165,831.4236268,627.7506458,651.4162253,929.1030388,1113.264171,2118.432789,296.2866539,472.6699806,1077.746897,751.4660844,281.8857384,729.0426951,885.9494533,953.4207195,18550.40215,27282.953,17934.28498,32792.10583,1479.823057,453.2898813,623.1256989,682.9705337,2372.698303,7896.670899,4344.153411,76648.2681,2355.537922,1437.549293,1147.901024,559.6901373,640.5740466,466.899479,2217.002122,1582.583952,423.9075748,398.1612042,1236.369037,770.1606608,1488.830312,367.5991776,746.4834295,1324.163684,1715.601393
3.78_996.1757m/z,996.1757204,3.7764,97.3 - 100 - 56.7 - 22.5 - 4.46 - 0.17,14088.56535,12813.11509,0.759922556,11655.11444,0,0,11521.22229,9513.460736,7356.227741,9651.589957,9234.250744,8578.457007,9315.508383,9773.856472,6556.24203,7261.175674,5427.816233,7382.155123,7709.270291,13889.24706,18027.94423,19913.03326,18063.01247,6128.456671,0,18381.75938,10906.87837,0,0,11424.13311,10222.09935,6104.379421,7255.219253,8313.260531,8309.252246,6738.124304,5995.499287,5543.22434,10904.07052,9696.744857,14673.73538,6362.847126,7581.189127,7131.213378,8475.478695,9402.823291,9913.128865,8832.138532,5241.876886,10395.63439,9571.004747,8479.805551,8131.040327,8468.463005,9807.228865,10909.18185,11246.18189,10016.48966,9233.456415,12627.51878,11466.37097,11698.58317,11643.14397,11016.3727,10286.86705,9388.228467,14762.64379,8933.523561,0,0,0,0,16509.81424,9378.606759,8065.009308,7437.619336,10650.54954,16397.25191,14367.24914,0,14920.48334,9142.689451,10104.79534,11793.37144,11657.12754,17417.48946,13681.24355,12113.33447,8256.926015,9279.183797,6466.85198,9436.945979,7635.49068,12359.4175,8780.666401,9760.478028,8039.822071
5.78_245.3412m/z,245.3411544,5.782316667,100 - 29.2,21114.55283,17178.38862,0,20757.1751,0,0,12384.73523,9570.389892,12013.25959,17978.90985,23823.3955,17696.00122,27703.66041,8995.31934,8042.080678,10754.19877,13281.60129,9922.558052,9342.50801,17033.31101,11610.85188,14252.02967,24370.89956,7815.036456,0,23399.67624,14568.03232,0,0,12743.28366,21055.96848,22482.83742,4211.889415,8738.597075,9072.980428,10961.93924,9458.636019,7621.170045,3401.771639,21378.21029,22555.89838,25569.84832,10265.09755,11188.45526,6220.134653,3953.192529,4470.820834,11108.87543,4187.469707,13208.42594,7786.560973,4191.045785,8106.810137,8760.186919,3199.400993,4452.026054,3646.050357,2761.451843,3083.083419,2266.011767,5460.799115,4717.753225,4281.601308,4321.701756,4438.446637,3488.161287,7992.537813,12970.10363,0,0,0,0,18585.4758,5805.64521,3611.273813,4790.722576,3770.181765,14868.82052,11753.72606,0,12810.34903,4559.534218,4022.287074,10150.82673,6175.677983,4760.415254,6480.784181,26822.3223,12184.87301,6725.553179,11985.84106,13326.19128,10593.25486,16693.98684,4751.605989,14159.55634,8925.509021
3.78_117.2729n,118.2802015,3.78355,100,17194.14116,16564.28007,0,14661.00873,0,0,8413.194005,6884.119368,3036.335133,5809.324402,14150.19328,13875.66713,14877.48998,9830.996849,3640.480076,7238.618181,2908.953753,3949.447757,3809.157795,18510.53667,22161.89849,21922.85745,21758.28455,6943.437238,0,22334.77583,15440.46935,0,0,15364.85261,13580.18161,8591.060943,4395.739083,7201.536023,6018.147859,3498.424441,4389.611684,604.969691,5054.699073,13405.38801,18370.39345,10147.81459,6643.769897,7088.213254,8663.418784,5799.579985,6721.885163,7344.28391,398.1646807,7748.183077,7888.282093,5478.568262,5691.360289,8018.662486,8361.080001,7865.885258,7533.838334,7026.628721,2078.777232,11735.04163,8330.359301,9362.047651,9317.510601,7676.804022,5763.523417,6342.797356,11464.34339,11738.80859,0,0,0,0,21488.90321,9365.178845,5370.587192,5149.208664,1190.304114,19874.60874,18237.35548,0,15183.71596,6425.936212,7544.135376,7841.252429,8567.349115,1167.273198,2594.101584,16301.50494,3737.763605,5605.125991,2996.964741,3075.267694,1764.77221,9109.253354,5316.658348,7222.191062,4357.93293
5.78_245.3927m/z,245.3926885,5.782316667,100 - 0.798,12604.06578,10073.99135,0,11868.4533,0,0,6766.526568,5120.11426,6510.805759,10108.05344,14957.44836,10508.91413,17617.40105,4830.380426,4096.814007,5914.381775,7250.578703,5335.777399,4881.813849,10391.59704,6869.0186,8607.531358,15291.03023,4010.842434,0,14430.47987,8613.752082,0,0,7397.562697,12480.63639,13211.55638,1643.189707,4749.865287,4840.113574,5851.948904,5160.188768,3717.342811,1026.675453,12723.7313,13897.07486,15335.58152,5546.826248,6145.178696,3285.518235,1542.559305,1946.436527,6107.033165,1552.356812,7221.925277,4144.031675,1577.6838,4313.835751,4752.032691,1051.357119,1972.435791,1248.03367,861.280326,718.7774551,663.6631259,2568.157166,2287.507647,1973.753573,1735.092079,1969.795165,1336.080764,4240.517353,7240.024967,0,0,0,0,10643.08455,2893.590462,1359.756342,2210.985239,1114.059667,8459.826583,6548.67485,0,7112.115896,2024.939202,1703.677699,5468.911132,3013.358566,1674.250057,2983.022559,16344.54367,6619.386489,3444.16415,6420.43739,7090.960392,5576.340672,9404.13309,2152.589911,7837.921739,4734.33474
1.74_559.8537m/z,559.8536851,1.7417,100 - 50.2,1113.939159,232.3808898,759.2867761,281.4119509,29222.40675,3766.079463,261.0771416,1249.362407,793.5155554,234.1561398,373.1372594,2961.660547,55.37831736,1616.118468,234.2815227,1513.226988,225.8921262,521.9626596,529.3732703,6800.753938,13.199128,21268.3425,235.7620144,42.56258281,79961.25528,233.2375729,160.9327511,32092.59599,8125.357875,1074.075896,120.4583353,156.5692396,197.0021319,2150.672945,2825.462908,130.3327267,978.7875254,1355.782729,291.9149586,241.1770591,1644.347288,238.6764386,1350.543544,750.0679201,447.7584509,303.9009405,245.4279694,24492.83549,917.2561888,313.3564692,5815.288171,4006.875119,2925.028119,6908.533249,333.6675944,5204.772853,460.335342,173.5036698,107.3757634,35878.16619,746.6397475,1891.374457,434.3340227,9356.894794,2346.611132,1431.539954,299.3543408,327.8275253,1755.553177,16298.08073,11661.54994,2038.328643,0,3449.293227,6874.771401,1948.00286,51.05702519,260.4586242,744.5710715,8041.508073,184.4547083,1962.757548,852.9633103,5026.301562,7746.552451,142.2955467,129.0242175,120.7811298,100.4674778,141.3169232,1862.573578,7.312878298,810.5784801,1226.751374,1389.371177,578.6779447,1040.522841
5.58_135.3374m/z,135.3373802,5.575733333,100 - 89.7,0,180.8229291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.4542395,424.238989,359.3645366,135.8702026,0,0,55.18552947,141.4113401,0,0,38.58174347,0,0,0,0,0,0,0,0,0,10.62138199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.058955799,0,0,0,13.8484335,0.002943024,0,0,0,0,0,23.00465462,0,0,0,0,0,256.5034704,0,0,0,0,358.7791722,424.7043827,0,4.688827185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13_146.1817m/z,146.181656,6.131133333,100,0,0,470.605878,0,512.436249,28.59168654,0,0,0,0,1.094084717,118.4055869,616.7562921,63.79237636,6.999132066,0,67.90749825,0,6.503024455,0,0,0,0,0,160.0664551,0,149.9083688,7.793524336,48.05835177,0,0,0,0,0,0,0,0,0,0,0,831.2206887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.4819576,139.5602164,205.5691653,464.0088422,0,0,0,0,0,0,0,15.33588969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01_265.4166m/z,265.4165855,1.0094,100 - 44.3 - 5.22,7994.029563,1663.271505,6772.950167,13262.13303,2599.749781,495.5629907,1346.135159,4284.133802,6549.168993,499.2574209,12556.40375,19671.16512,23.12695046,14478.4202,16771.86543,12653.65438,590.695631,8961.687946,24111.85703,4900.400006,928.7678792,756.4502466,11545.61264,0,1584.463122,0,62.4866917,142.7776285,1520.441672,5904.73466,303.0734651,678.8561774,323.4572072,2750.002617,5164.569084,755.6119148,6726.062597,5638.862395,1382.556566,7697.394729,361.4342738,4565.627539,4319.346735,166.4424454,129.3563757,120.3811152,0,8420.629721,3333.37593,886.6737109,11074.71345,9829.377158,12140.64044,22366.95315,1124.201846,8313.623957,297.6028376,246.2430257,0,3404.434519,1272.523135,8781.200569,22.95825959,5436.439784,15807.20419,15864.80838,0,2795.631571,13898.78987,3023.671581,1060.126115,9096.464026,0,7660.220207,33.08930272,6658.959141,0,0,8368.089991,1293.847386,64.36242071,2293.998191,0,1546.786673,0,0,0,9821.574868,0,9549.296584,16201.24721,0,20439.74636,593.1780544,5764.058631,6074.779859,18431.5941
5.78_245.5412m/z,245.5412017,5.775166667,100,8776.463559,7307.373009,0,9292.3494,0,0,6147.177148,4970.296472,6123.441479,8227.280047,8646.200899,7325.214303,9600.370057,4662.277965,4549.400997,5232.48322,6681.834537,5097.401849,5033.56496,6710.496995,5036.902499,5829.234015,8871.634973,4542.618917,0,8745.961929,6471.437168,0,0,5632.915968,8814.686883,9370.341943,2582.895452,4600.748049,4778.190618,5863.860514,5062.072904,4414.306563,1997.250825,8981.339076,8575.681578,10324.11551,5056.215106,5482.007023,3405.469825,2440.401436,2730.268529,5508.921782,2564.813687,6460.212003,4345.721444,2545.824606,4299.430298,4609.626516,1956.255004,2682.893883,2254.095158,1668.106308,1803.513198,1371.944011,3233.725117,2757.343951,2485.145689,2624.53802,2700.901162,2125.276252,4170.429742,6403.562093,0,0,0,0,8309.833286,3318.932617,2234.19813,2808.617002,2269.053329,6984.494139,5917.818372,0,6284.876763,2772.128816,2425.601867,5203.581766,3639.29896,2913.289574,3840.697021,10346.68857,6230.621351,3825.822092,6031.496771,6877.658401,5718.231069,7278.494792,2816.216589,6561.525197,4910.236946
2.93_936.3092m/z,936.3092177,2.930083333,100 - 34.6 - 36.9 - 10.9 - 4.66,10251.87706,12870.38647,0,11379.3711,0,0,11257.7224,9648.166967,10644.74258,12413.96347,17272.2997,9341.471012,13242.09539,7461.861974,8688.086596,9973.943153,13376.2896,4292.935651,9870.290015,10833.07043,8454.815037,9409.792376,14102.57951,2286.172513,0,9423.293891,6332.595723,0,0,2509.373284,2746.471623,13181.32022,2598.521386,4219.791491,7477.125775,8269.004381,5137.510621,5572.501854,4850.085419,3835.915242,1400.8265,8018.800394,4725.497904,2627.532341,2233.22595,1371.491247,1416.598925,5035.506824,2522.322304,4495.970321,3475.904764,4503.889619,5317.783604,5988.963276,3768.632697,4332.020303,2957.489897,5363.67724,1168.377087,3967.495215,9932.921893,10600.45133,6841.009791,7197.256077,8404.728983,11736.38223,6732.136153,8529.656051,0,0,0,0,6108.489526,5286.480772,1323.438432,3922.409531,4517.299489,4706.106756,8562.698007,0,11009.66972,6022.741518,8085.67028,6191.934475,2721.845564,7725.222992,12758.04121,18655.43208,6881.982926,8388.288864,15194.58399,12863.4206,8969.243988,6792.336009,13183.6237,9420.634345,13698.55615
5.60_671.2083m/z,671.2083011,5.6043,100 - 31.9 - 29.2 - 8.07 - 3.51 - 0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.335666822,0,0,0,0,0,0,0,0,0,0,15.54433059,35.77381628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516725257,0,0.151724115,0
7.37_303.2103m/z,303.2103063,7.369066667,100 - 5.18,0,4.001238547,9.768803954,0.137330509,11.36578731,1.179616575,0,0,0,0,0.656923619,14.67143262,0.225306404,0.187415957,1.109060438,0.092046865,0.146455408,0.033632518,0.006867074,2.694223873,0,11.72951029,12.36778772,41.01377255,29.74127207,7.380612794,3.052725582,31.6850909,8.958110938,0.392335239,0.701173833,1.314256424,0.015161835,0.167591814,1.370975626,1.027856539,1.075439278,0,0.082899117,0.589369803,0.009848274,1.401750453,0,55.30598139,1.626608818,0.490515889,3.079533651,0.061950269,0.000236709,0,0.391299919,0,0.034800993,0.300365296,0.501924606,0.004343187,0.093950351,0.405556713,4.671402762,0.507652842,0,0.136973893,0,0.370952047,0,0,0,0,10.52875266,21.37041049,12.05651283,2.822806892,0,44.89849742,0,0,0,4.991563353,0.032249803,12.12514281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78_235.3234m/z,235.3233672,3.78355,100 - 5.05,3626.97288,3515.643175,0,2830.430921,0,0,3358.270497,2915.537132,1581.982822,2671.043047,2472.748873,2208.89433,2414.345871,2304.625705,687.7801734,1241.127739,365.4387821,1760.337692,1772.705801,4467.262315,6725.494209,6346.618428,5320.173523,713.7086001,0,5305.254334,2539.274676,0,0,3218.492072,2755.529778,864.9358809,1352.196437,1489.657523,1060.285885,761.5204547,541.6853406,503.386396,2730.806622,2110.573358,4779.830497,1062.194557,2146.563427,1156.984874,1695.393142,1800.191032,1371.02861,1424.530949,370.2078601,3040.662148,1603.470807,1957.770463,2063.0408,1523.210926,1517.869172,3180.852121,2698.846391,3067.059466,1485.067041,2903.286851,2803.887384,4061.937362,3873.116553,2720.961012,2823.542393,2857.110163,6366.553736,1949.924921,0,0,0,0,4415.070937,2494.375469,1685.361104,1903.291481,1085.11406,4191.638396,3432.453475,0,3728.439718,2324.377458,2878.595168,2980.722798,3566.766769,1078.439236,1762.598904,2891.939446,1727.112388,2594.244472,1254.407438,1876.906501,1132.709837,4993.85322,2255.896714,3203.927959,1837.919066
7.35_799.2994m/z,799.2993509,7.354783333,100 - 41 - 17.4 - 1.79,10282.76939,3102.99768,169.4062264,4938.53425,2148.327068,607.7869981,4032.079608,9653.410995,3515.170157,0,3670.597535,5021.302495,0,1797.081187,1712.764838,3158.35586,0,724.2796054,6915.576835,7073.07469,500.6095368,14378.88932,3900.18924,0,1609.905862,153.2976741,574.5661438,599.924505,350.5657553,3896.735356,0,0,0,4673.089782,4170.654914,0,1527.040206,588.4709534,0,1490.954172,6738.779801,1569.414881,6359.010092,0,0,0,0,22525.17652,3382.147321,0,19570.13621,9786.879123,9962.889183,13973.56105,60.27077642,14005.07538,61.78478186,143.5669118,6.322127468,15729.3827,1003.998416,10025.29494,120.273039,11655.77497,14038.20056,11577.84457,358.7598705,3737.455987,437.9426824,1986.213467,1187.937852,1191.640206,12664.88079,12793.97762,26278.45317,11989.89665,0,412.9432436,6941.128867,1347.041412,331.3007261,14408.53949,3504.755063,27318.03307,33957.1489,1053.995048,0,4146.47709,0,9880.756218,2509.451825,0,3574.501802,18937.15304,8254.081083,4102.50213,3320.003856
3.78_938.1383m/z,938.1383053,3.78355,100 - 20.3,4403.799741,4125.895757,0,3755.609599,0,0,3375.062682,2771.102535,2180.369881,2853.220274,3085.453229,2766.717097,3062.270848,3075.920575,2019.757631,2175.29923,1700.913874,2087.825178,2367.481745,4465.433438,5722.139411,6281.988452,5765.961292,1848.707596,0,5781.70438,3633.057579,0,0,3773.909573,3225.647789,1997.028231,2238.990397,2586.386038,2583.510409,2110.917427,1801.845305,2187.689335,3376.891316,3243.821124,4673.823138,2151.65804,2281.600874,2178.77466,2549.902299,2877.120157,3010.202912,2804.439036,2099.720435,3169.120499,3012.730596,2631.528259,2345.959601,2644.15237,3003.043031,3356.835113,3397.269054,3015.766111,3751.467335,3876.442442,3466.168493,3482.426593,3446.732356,3383.549215,3013.969028,2818.227544,4418.524273,2955.32079,0,0,0,0,5364.116878,2964.149107,2417.872007,2319.550861,5000.484914,5313.792623,4606.231481,0,4537.871356,2723.952845,3161.995411,3640.48984,3513.007162,6192.874967,5666.093251,3933.677041,2402.17786,2753.666924,1904.225906,2897.94986,2346.705818,3639.154794,2593.203867,2908.713634,2409.879616
4.60_599.8110m/z,599.8109799,4.601566667,100 - 73.2 - 27.9 - 7.13,0,0,0.765354591,0,8.327178344,7.516781415,0,0,0,0,4.270630057,0.007384794,3.073647603,0,0,0,0,0,0,2.242129138,6.086326837,21.34216236,28.13747561,0,10.95207513,5.706638582,1.320448514,12.31669526,19.12783703,1.926729076,0,2.469592367,0,0,0,0,0,0,0,0.322843736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.308568447,6.526158563,6.207415865,15.73625564,0,0,0,0,0,0,1.284597513,6.217481271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.60_135.2561m/z,135.2560634,5.6043,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.68247751,103.8809926,81.21776233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.06502298,85.81786239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58_606.2244m/z,606.2244031,5.575733333,100 - 25.1 - 5.98 - 0.154,117.8274988,63.05471226,0,16.7316768,0,0,0,0,0,0,51.78991885,110.3714412,113.9103686,0,0,0,0,0,0,83.03518435,9.426756981,0,0,0,0,0,0,0.013814364,0,56.50527999,19.82068784,4.282782493,0,0,0,0,0,0,0,232.1303004,25.31637354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083409251,152.9544527,0,0,0,0,0,0,0,0,0,163.2455358,184.239797,0,301.7311814,0,0,0,0,0,0,15.88670926,0,0,0,0,0,0,0,0,0
3.78_879.0982m/z,879.0982486,3.78355,100 - 90.3 - 42 - 7.54 - 0.0991,4197.86632,4110.051354,0,3336.959584,0,0,2983.505162,2311.776758,1823.607937,2423.033052,2992.625606,2744.718291,2942.775263,2602.782135,1808.705213,1982.352498,1371.936238,1732.624855,1778.606279,4508.747343,5725.954084,6146.714429,5614.544586,1609.035987,3.930414799,5666.13986,3577.492088,12.31125116,2.456218755,3596.249178,2986.924267,1924.210933,1817.287355,2336.884288,2230.025507,1758.615895,1662.664957,1891.044825,2686.673212,2988.227957,4426.292281,1988.4701,1865.215257,1990.992748,2358.664411,2492.226991,2587.766597,2367.967072,1787.31189,2673.976085,2607.771145,2138.75872,2012.506687,2373.763823,2620.472083,2853.577106,2853.375036,2460.369836,3240.910712,3504.459329,2955.015017,2950.857606,2970.347034,2882.526541,2613.097479,2328.992519,3837.562461,2656.456099,0,0,0,0,5198.340057,2510.718716,1949.868084,1940.20173,3798.67137,5049.84784,4308.733899,0,4053.314392,2390.2487,2607.642361,3139.792167,3148.245577,4295.838712,4156.487284,3838.962843,2021.619272,2395.921041,1488.799918,2497.536738,1969.459053,3044.698996,2196.970172,2471.562635,1977.150286
5.97_275.2936m/z,275.2935537,5.967283333,100 - 25 - 3.41,0.007482681,0.846854492,0,0.020972138,0,0,0,0,0,0,0.006928009,0,0,0,0,0,0,0,0,0,0.02515585,0,0,0.208188526,0,0,0.027371361,0,0,0,0,0,0,0,0,0,0,6.25E-05,0,0.006258056,0.137040211,0.018262439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286979112,0,0,0,0,0,0,0,0,0,0.001521915,0.525933693,0,0,0,0,0,0,0,0,0.088746967,0,0.001675771,0,0,0,0,0,0.097455754,0
4.64_409.0312m/z,409.0311876,4.637283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.951293735,0,0,0,0,0,0,6.964983171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.08728606,0,0,0,0,0,0,35.88208635,5.22841576,0,0,0,0,0,0,0,0,0,0
5.48_693.1839m/z,693.1838659,5.4836,100 - 27.2 - 10.5,0,0,0,0,0,0.170676764,0,0,0,0.041662387,0,0,0,0,0,0,0,0,0,0,2.535121031,2.418258104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.782224753,0,0,0,0,0,0,8.389845967,0.386541435,0,0,47.23082707,0,0,0,0,0,0,0,0,0,0.04069367,4.235843185,4.102446741,0,0,0.292851941,0,0,0,0,0,0,0,0,0,0,0,1.684457906,0,4.482325221,0
1.29_793.4832m/z,793.4832376,1.29385,100 - 45.7,10281.88603,11047.52458,2122.305151,1170.567575,10373.17243,423.1328055,3318.462595,7740.246682,13256.12128,5535.654906,1061.259897,436.7415035,3571.248545,6756.783864,12628.84661,4375.041386,13174.33004,4912.890469,6770.199138,2341.324306,4140.318252,1751.862523,3384.123378,99.86073531,643.3461114,116.5190813,930.9026102,2426.553056,2594.131008,251.6370397,3527.369451,3660.12699,1039.832334,7655.613438,9118.647027,14759.59464,8907.551591,8209.75676,3680.116063,380.5327572,531.6622804,914.5184838,1857.370386,7108.84704,2108.841094,4607.90035,5437.521184,7845.32126,8301.836986,1422.609116,5414.944568,12279.78518,5275.78842,8917.59726,3863.249764,5187.988012,3449.487677,421.3475374,3566.924862,10744.98868,3143.60357,3473.739391,1562.486033,6736.550928,7981.985641,6079.230878,4759.64235,898.7687963,1174.879029,593.4349444,737.2885807,311.4415369,4.659481558,8635.152618,3674.057686,12263.57822,10813.79977,217.6494512,138.5300193,568.77245,8362.082843,10642.92689,4399.669336,5880.810262,4984.796708,2452.057768,10481.83417,1198.288275,9805.034827,13248.48706,3846.134691,2836.506268,10763.94847,549.4065872,4226.12672,7611.958873,7907.243403
2.92_765.2302n,788.2197063,2.92295,100 - 29.2 - 29.2 - 2.32 - 0.102,7081.319327,6361.106692,73.80933983,8711.728069,91.51983303,0,5254.838026,4747.076006,5420.574223,5345.298099,8244.249615,7060.342254,7915.18022,5370.202523,5566.31645,5953.950188,7363.690426,3685.491297,5762.646686,6463.116191,5109.802028,5493.614281,8971.949021,3259.201693,63.02303708,6219.023793,5675.920462,0,26.75665252,2740.053031,2920.587244,10546.71174,2973.525084,3213.836195,5277.500025,5209.852785,3832.924976,5071.477525,3934.658218,5710.137759,1813.164986,8160.541359,3201.191207,2570.854415,3238.704254,2460.87513,3220.145102,4132.481425,3013.381212,2957.835115,3895.348413,4192.425398,3704.480051,6088.522738,5048.567295,3267.082595,3770.538273,2952.384045,2889.192565,3745.920034,5827.48009,5317.973006,3649.937134,5119.467952,4417.457332,5516.368365,3421.323565,6980.022225,0,0,0,0,5420.387689,4364.025098,2087.654525,3187.432243,3835.82612,4615.302094,7180.942121,0,7055.513865,4011.398833,5058.560498,3607.980831,2202.050515,6131.393811,6024.663058,10546.78492,3915.427799,5145.016484,7626.639483,6395.233054,5199.423942,3075.938331,6023.72937,4641.976143,6612.459157
6.13_146.2422m/z,146.2421972,6.131133333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.38_303.2969m/z,303.2969044,7.38265,100 - 27.2,0,0,0,0,1.786729309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.297821965,0,0,0,0,0.030754631,0,0.632497672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056059737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97_247.2897m/z,247.2897045,7.973266667,100 - 25.3 - 0.267,9631.575983,7359.554558,0,5710.917339,0,0,3112.673254,2236.891069,1158.421891,1631.574292,6854.3997,7655.663423,10748.02533,4819.431596,4355.315612,3299.304732,4329.096968,1719.186853,2311.290172,5939.203044,7177.500492,10172.61645,8538.139326,0,0,7389.049042,2268.909589,0,0,7947.588659,5537.348786,3927.258047,1441.481939,2946.590569,3104.556464,2526.518996,2752.407747,828.8872291,1217.807161,5823.345822,13017.98051,4703.893452,3114.328569,4397.741483,5944.609351,4364.357718,4008.717472,4743.738591,810.491263,3046.688299,3347.710901,2575.400763,1468.835622,3270.849106,4213.830138,2955.385482,3123.655998,2540.024033,820.1667605,4731.797052,3429.996662,2867.671844,2910.888917,2317.31663,1907.544826,1662.146092,3486.714161,4324.154384,0,0,0,0,9241.301748,3589.55127,2336.027871,2092.924306,945.3396614,7265.537322,5937.793954,0,7908.205591,2741.424783,3200.163164,3692.234792,3736.659115,835.6504709,1859.275407,10998.36716,1863.119193,3284.826927,1259.013577,1155.308898,978.8845606,3736.124787,2566.688678,2638.996878,1132.807004
