variable_id,mz,rt,isotope.dist,M91,M92,M94,M95,M96,M97,M93,M99,M100,M98,M85,M86,M90,M82,M83,M84,M88,M81,M87,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M72,M74,M76,M71,M75,M77,M78,M79,M73,M80,M51,M55,M56,M52,M54,M57,M58,M59,M60,M53,M45,M46,M48,M41,M43,M47,M49,M50,M42,M44,M32,M33,M34,M36,M40,M31,M35,M39,M29,M22,M23,M26,M27,M28,M24,M30,M25,M21,M12,M13,M17,M14,M16,M18,M19,M20,M11,M15,M107,M101,M102,M104,M105,M110,M103,M106,M108,M109
5.78_245.2732m/z,245.2731513,5.782316667,100 - 45.6 - 3.82,43452.50792,39293.11452,0,34015.79765,0,0,18812.14015,15164.63696,16602.64212,25741.23716,63165.99177,41332.15311,67865.36783,16140.20999,11277.69433,19443.46613,18038.21355,15383.46441,13192.62966,48849.9998,35222.20456,43334.93312,61814.77884,12304.47167,0,56634.98975,33859.50051,0,0,33943.20843,44143.52949,43189.54985,6622.426767,15483.71635,14322.2874,14997.70386,14801.91723,10147.19759,4694.832096,43558.18119,57925.9062,49156.59144,17454.52174,18984.9001,12082.86085,6694.490501,7122.961603,19461.53683,5851.713916,20573.61045,13120.67564,6867.901586,13094.39331,15453.80209,5148.252922,7997.455854,5983.479353,4637.053421,3647.31923,4429.513133,9301.951621,8180.919747,7756.699685,7021.997546,6797.922218,5825.49946,14403.65904,23933.57301,0,0,0,0,32851.38705,11132.82637,5997.040414,8174.487753,4507.223419,29296.33518,23403.3231,0,23644.55748,8137.64199,7503.09778,17648.11082,10698.44735,5204.829783,8755.471741,55849.53156,16944.18587,10652.79675,16316.3023,15939.77163,13471.30214,29217.89053,8221.990322,23240.35365,13360.2718
3.12_627.3635m/z,627.3635425,3.1222,100 - 39.5 - 9.45 - 2.44 - 0.405,2012.883594,1917.396271,52219.37026,807.7917145,62332.96068,74953.6143,550.20936,766.9827569,282.3597828,135.0266778,1533.523046,1483.700865,1187.613701,287.5911124,102.2592835,469.1579946,75.95586833,119.0029965,178.6248686,4754.291907,12252.02166,7759.907857,5174.845239,2199.480473,115528.793,4847.503405,4365.631084,145223.2659,104714.4429,1498.276485,1162.270968,331.0759345,207.4752067,135.7716725,249.9635429,102.895186,189.2192824,379.5361684,782.3505049,213.0309065,1704.321295,387.6598223,89.39815526,66.15108946,555.8375102,242.4430375,639.0569713,431.5331188,553.0178594,235.2711541,596.7709163,611.5670426,549.1249697,819.0824375,654.8919191,549.3073835,520.9749451,763.8778247,649.9019372,2014.178026,252.4207377,399.9676481,949.2074084,599.0127878,210.7122055,585.4924945,834.4951392,953.4207195,22056.66417,30131.47399,19894.5762,35993.96319,1455.280765,442.6057697,499.2616191,572.172649,1385.776522,8527.316888,4633.41119,74420.19959,2350.961754,1261.410136,1049.213192,519.3585969,559.3634659,246.6072628,1486.166969,1862.570876,314.1481122,316.415607,898.7335255,491.666788,983.9377264,361.6675512,637.4476739,1199.813356,1317.266255
3.78_996.1757m/z,996.1757204,3.7764,97.3 - 100 - 56.7 - 22.5 - 4.46 - 0.17,16223.54819,16458.69221,0.874412256,10641.06472,0,0,9427.220392,7922.444033,5391.754817,7673.035214,13756.0475,11265.41987,12772.63002,9259.895278,4738.354198,7082.233688,3961.021551,6087.570316,5700.961732,22217.39009,30137.41569,33513.28077,25607.84132,4851.039694,0,24898.05531,13873.40388,0,0,16962.77151,12027.80626,6611.900306,5528.481265,7719.223906,6907.050779,4838.85602,4873.683235,3720.519248,7411.954909,11092.7177,21204.12062,6876.191147,6949.638058,6543.177084,8380.891158,7758.105158,7704.835443,8337.765135,3548.426984,8791.740723,8223.569497,6860.561827,6807.914205,7811.305735,7724.912699,9545.978453,8994.217162,8235.226897,5390.311991,12006.07873,9768.748543,9899.200268,10254.50275,8781.431736,7689.528589,7539.664469,13905.2566,8933.523561,0,0,0,0,16236.00537,9157.551568,6461.857715,6231.018979,6220.462788,17706.77352,15323.90011,0,14891.49691,8022.459615,9236.061603,10943.53542,10179.26233,9199.580625,9171.219128,14256.39629,6119.01715,7374.095071,4700.842955,6024.500022,5046.140773,12159.98439,7498.110677,8843.885419,6173.104285
5.78_245.3412m/z,245.3411544,5.782316667,100 - 29.2,24314.25463,22065.96983,0,18951.20334,0,0,10133.78838,7969.852444,8805.131185,14293.27282,35489.15544,23238.78101,37984.89465,8522.297756,5812.205615,10489.17589,9692.426328,8182.470952,6908.731778,27246.66886,19409.92634,23985.91242,34550.5009,6186.068384,0,31694.81339,18530.34289,0,0,18921.47151,24775.4498,24352.07076,3209.462169,8114.167383,7541.898438,7872.108512,7688.833505,5115.20157,2312.327122,24455.88238,32594.15395,27632.78155,9409.963456,10265.86083,6150.717074,3261.710063,3474.880564,10487.06312,2834.658431,11170.55986,6690.345162,3390.753308,6787.626881,8080.391717,2520.089385,3895.704129,2915.955745,2270.374478,1799.844043,2154.494177,4652.315326,3992.105992,3770.948164,3444.938728,3317.780053,2801.334225,7528.345923,12970.10363,0,0,0,0,18277.24288,5668.805268,2893.429711,4013.526633,2201.977962,16056.27814,12536.35419,0,12785.46202,4000.86641,3676.48131,9419.353276,5392.738995,2514.359146,4344.392497,31567.66267,9029.927936,5344.744714,8712.671432,8507.375143,7000.867071,16424.61057,4057.558501,12829.85254,6853.148924
3.78_117.2729n,118.2802015,3.78355,100,19799.74333,21277.1356,0,13385.43209,0,0,6884.081575,5732.829716,2225.485011,4618.425659,21079.21219,18221.83361,20398.74447,9314.030912,2631.062729,7060.232094,2122.84794,3256.845803,2816.850623,29609.65502,37048.17025,36895.77913,30846.60983,5496.145516,0,30252.40797,19640.07116,0,0,22814.02727,15979.08489,9305.325663,3349.555722,6686.939357,5002.574435,2512.327082,3568.272774,406.0455147,3435.891353,15335.26839,26545.93589,10966.52355,6090.31055,6503.722728,8566.733809,4785.132083,5224.487622,6933.192239,269.5329036,6552.752254,6777.745672,4432.419595,4765.231877,7396.409978,6585.816846,6882.969979,6025.24294,5777.062003,1213.549655,11157.5232,7097.030568,7922.052033,8206.240368,6119.376343,4308.287244,5093.885819,10798.51542,11738.80859,0,0,0,0,21132.51808,9144.440153,4303.029167,4313.855746,695.1981605,21461.83992,19451.69955,0,15154.21814,5638.583048,6895.547781,7276.208009,7481.199277,616.5310974,1738.955525,19185.52775,2769.970272,4454.349957,2178.534569,1963.235811,1166.302124,8962.265301,4540.075992,6543.965372,3346.090772
5.78_245.3927m/z,245.3926885,5.782316667,100 - 0.798,14514.08738,12940.2352,0,10835.8421,0,0,5536.698767,4263.83414,4772.101891,8035.924685,22281.76121,13800.53895,24155.47668,4576.373413,2960.866264,5768.629727,5291.206862,4400.059273,3610.073702,16622.51122,11482.977,14486.32217,21678.01613,3174.821475,0,19546.05533,10956.57781,0,0,10984.04269,14685.30791,14309.9712,1252.111506,4410.456468,4023.335584,4202.465984,4194.667414,2495.018176,697.8744452,14555.47831,20081.81584,16572.83097,5084.747807,5638.450329,3248.851388,1272.738722,1512.839523,5765.195826,1050.849709,6107.688301,3560.622252,1276.420454,3611.865457,4383.272406,828.1281157,1725.961655,998.1241599,708.1162309,419.6082768,631.0021691,2187.935628,1935.661436,1738.350182,1383.086163,1472.440167,1073.003357,3994.235908,7240.024967,0,0,0,0,10466.57311,2825.388094,1089.465824,1852.298479,650.6675245,9135.447458,6984.721868,0,7098.298995,1776.828696,1557.2084,5074.818767,2631.331538,884.3064562,1999.66863,19236.18079,4905.474431,2737.050417,4667.103556,4526.834331,3685.290338,9252.38682,1838.169981,7101.873657,3635.098117
1.74_559.8537m/z,559.8536851,1.7417,100 - 50.2,1282.745629,298.4977121,873.6806898,256.927789,33757.98239,4053.392789,213.6259236,1040.420939,581.6080563,186.1546455,555.8538537,3889.318271,75.93002222,1531.134391,169.3209054,1475.935528,164.8478029,430.4277464,391.4685362,10878.55969,22.06505645,35794.24211,334.2386141,33.69082784,105034.0313,315.9198133,204.7043138,41967.47084,11182.09095,1594.808449,141.7369827,169.5864775,150.1157384,1996.993352,2348.660891,93.59597282,795.6468886,909.978639,198.4268633,275.8976412,2376.146041,257.9324604,1238.036494,688.2176939,442.7614035,250.7433545,190.7553249,23121.86443,620.9258025,265.0101694,4996.594159,3241.750571,2449.051989,6372.427364,262.8217484,4554.388238,368.1565952,142.6489854,62.68387902,34112.48841,636.0980265,1600.458299,382.5323676,7458.619561,1754.1136,1149.666411,281.9683915,327.8275253,2087.375063,17999.70831,12936.20538,2237.353299,0,3367.99286,5508.213682,1631.979568,29.81990028,281.2594387,794.1487346,7807.751573,184.0963631,1722.265997,779.6319881,4664.103855,6764.461424,75.15775204,86.49136071,142.149435,74.45412716,112.3034579,1353.930152,4.668505634,535.6948609,1206.956361,1186.43146,524.335122,798.9301199
5.58_135.3374m/z,135.3373802,5.575733333,100 - 89.7,0,232.2705223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550.9927338,709.2027021,604.8041229,192.6224983,0,0,74.74868627,179.8733393,0,0,57.28691122,0,0,0,0,0,0,0,0,0,12.15046841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.801670186,0,0,0,13.16690838,0.002507303,0,0,0,0,0,21.66858661,0,0,0,0,0,252.2494597,0,0,0,0,387.4320879,452.9835511,0,4.679718073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.13_146.1817m/z,146.181656,6.131133333,100,0,0,541.5072158,0,591.9708811,30.77293965,0,0,0,0,1.629832431,155.492841,845.6435876,60.43783499,5.058441505,0,49.55640584,0,4.808949766,0,0,0,0,0,210.2571426,0,190.6814465,10.19158766,66.13774663,0,0,0,0,0,0,0,0,0,0,0,1201.146354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.8877001,154.1312273,228.0387218,509.3151772,0,0,0,0,0,0,0,14.89009471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.01_265.4166m/z,265.4165855,1.0094,100 - 44.3 - 5.22,9205.445737,2136.504165,7793.36077,12108.26514,3003.25391,533.3693759,1101.472786,3567.661782,4800.220264,396.9107461,18704.98117,25832.61001,31.70970058,13717.0681,12121.43155,12341.82195,431.0680436,7390.105547,17830.58175,7838.732948,1552.626483,1273.09231,16368.15657,0,2081.289851,0,79.48223877,186.7102294,2092.426859,8767.463048,356.6105938,735.2965892,246.4745789,2553.497014,4293.038634,542.6283485,5467.551066,3784.709907,939.7817915,8805.535056,522.2866394,4933.974846,3959.523494,152.7176845,127.9127403,99.32435417,0,7949.290271,2256.48968,749.872983,9515.5815,7952.42878,10165.05086,20631.26559,885.5061138,7274.759577,238.0100709,202.4528809,0,3236.891553,1084.123176,7430.546224,20.22010006,4333.524851,11816.03183,12740.99075,0,2795.631571,16525.83799,3339.36292,1176.002267,9984.652803,0,7479.66765,26.51185608,5578.680343,0,0,8925.283739,1256.236874,64.23738209,2012.92059,0,1435.324482,0,0,0,11559.18413,0,7588.751599,11776.90769,0,13508.2134,583.606459,4922.126361,5504.305923,14152.07345
5.78_245.5412m/z,245.5412017,5.775166667,100,10106.44987,9386.460854,0,8483.871342,0,0,5029.917166,4139.07165,4488.182837,6540.705707,12880.04339,9619.633774,13163.20803,4417.110671,3287.961795,5103.535652,4876.158195,4203.486877,3722.292789,10734.1837,8420.218214,9810.497158,12577.27198,3595.754341,0,11846.38746,8231.581802,0,0,8363.861452,10371.77808,10149.39644,1968.167828,4271.994628,3971.862239,4211.020081,4114.90998,2962.808562,1357.615308,10274.31993,12392.19476,11157.04814,4635.007034,5029.96346,3367.464302,2013.532573,2122.061563,5200.563351,1736.220498,5463.496195,3733.91752,2059.691936,3599.804136,4251.917027,1540.893899,2347.641423,1802.729278,1371.461899,1052.855874,1304.426316,2754.964723,2333.231262,2188.750166,2092.086215,2018.948685,1706.80442,3928.218856,6403.562093,0,0,0,0,8172.01792,3240.70487,1790.087261,2352.976813,1325.242584,7542.29163,6311.859473,0,6272.666962,2432.46712,2217.066998,4828.609163,3177.916574,1538.743134,2574.610549,12177.19968,4617.369567,3040.351011,4384.377312,4390.663386,3779.06282,7161.048088,2404.863448,5945.341698,3770.15865
2.93_936.3092m/z,936.3092177,2.930083333,100 - 34.6 - 36.9 - 10.9 - 4.66,11805.4477,16532.25839,0,10389.31234,0,0,9211.61206,8034.6222,7802.075206,9869.128225,25730.14116,12267.42677,18156.43098,7069.477709,6279.089667,9728.148631,9761.526384,3540.09733,7299.023582,17328.69684,14133.96181,15836.51319,19993.15556,1809.642166,0,12763.83221,8054.977335,0,0,3725.965485,3231.628595,14277.22118,1980.074799,3918.259898,6215.347167,5938.228478,4176.232568,3740.169825,3296.806855,4388.145253,2024.248993,8665.743997,4331.840233,2410.867336,2208.302834,1131.593457,1101.030942,4753.647498,1707.456456,3802.308149,2986.556286,3643.858696,4452.445577,5524.216514,2968.459182,3790.694209,2365.274423,4409.838232,682.075784,3772.242255,8462.330106,8969.974315,6025.104034,5737.116441,6282.612917,9425.461303,6341.146073,8529.656051,0,0,0,0,6007.182593,5161.877615,1060.367138,3286.079474,2638.332723,5081.94708,9132.849834,0,10988.28093,5284.790745,7390.525618,5745.7407,2376.775919,4080.313177,8552.350606,21955.90599,5100.078585,6666.107809,11045.15046,8211.944615,5927.591256,6682.734024,11257.94616,8535.955973,10517.97103
5.60_671.2083m/z,671.2083011,5.6043,100 - 31.9 - 29.2 - 8.07 - 3.51 - 0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90962479,0,0,0,0,0,0,0,0,0,0,16.78573596,38.15583497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.508387313,0,0.137475919,0
7.37_303.2103m/z,303.2103063,7.369066667,100 - 5.18,0,5.139667695,11.24056897,0.125382109,13.12985789,1.26960925,0,0,0,0,0.978603761,19.26685049,0.308920911,0.177560633,0.80154472,0.089778492,0.106877794,0.027734491,0.005078162,4.3097097,0,19.74055718,17.53375003,32.46485197,39.06699176,9.997024864,3.883026242,41.43457666,12.32812299,0.582546873,0.825034343,1.423524302,0.011553327,0.155616287,1.139620989,0.738135655,0.874214161,0,0.056350013,0.67421727,0.01423114,1.51484137,0,50.74547778,1.608455635,0.404716087,2.393522806,0.058482642,0.000160237,0,0.336211523,0,0.02913799,0.277056788,0.395353654,0.003800465,0.075137488,0.333435331,2.727073936,0.482669643,0,0.11590566,0,0.295695341,0,0,0,0,12.51882087,23.60162289,13.37433935,3.098428869,0,43.840233,0,0,0,5.390200886,0.034397173,11.7726802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.78_235.3234m/z,235.3233672,3.78355,100 - 5.05,4176.604774,4515.911121,0,2584.170133,0,0,2747.899078,2427.947137,1159.515964,2123.485089,3683.596199,2900.768991,3310.344994,2183.436266,497.0753149,1210.541802,266.6838429,1451.632932,1310.905903,7145.881204,11243.04647,10681.24592,7542.383065,564.9430085,0,7185.956094,3229.923535,0,0,4778.878636,3242.286849,936.8470441,1030.374467,1383.211788,881.3607088,546.8714542,440.3307609,337.86451,1856.244007,2414.417909,6907.041718,1147.890664,1967.74393,1061.580478,1676.472316,1485.306157,1065.612076,1344.793725,250.6078623,2571.532648,1377.729294,1583.928455,1727.33183,1405.008941,1195.588173,2783.375163,2158.422366,2521.63497,866.9532098,2760.406943,2388.765449,3437.162503,3411.182103,2168.947442,2110.624143,2294.538533,5996.79601,1949.924921,0,0,0,0,4341.848696,2435.582659,1350.347313,1594.521688,633.7618173,4526.392113,3661.005225,0,3721.196377,2039.577565,2631.115368,2765.93048,3114.579856,569.6107193,1181.557855,3403.574376,1279.923098,2061.625871,911.8458853,1198.207904,748.5849346,4913.271779,1926.387185,2903.051642,1411.183725
7.35_799.2994m/z,799.2993509,7.354783333,100 - 41 - 17.4 - 1.79,11841.02147,3985.860064,194.9289167,4508.858567,2481.766404,654.1549268,3299.242229,8038.989224,2576.447643,0,5468.003353,6594.085725,0,1702.58113,1237.856446,3080.522393,0,597.26502,5114.029915,11314.16691,836.8717761,24199.41496,5529.278537,0,2114.710456,207.6413845,730.8404749,784.5209587,482.4474467,5785.947247,0,0,0,4339.167073,3466.849293,0,1241.316176,394.9718386,0,1705.596463,9737.799957,1696.032688,5829.272664,0,0,0,0,21264.34393,2289.504901,0,16814.99272,7918.04587,8341.674874,12889.20522,47.47380657,12255.01139,49.41283635,118.035972,3.690734863,14955.29014,855.354156,8483.283904,105.9284513,9291.115597,10493.68521,9298.140077,337.9237573,3737.455987,520.7194212,2193.587308,1317.784353,1307.99327,12454.83865,12492.42162,21054.85795,10044.78318,0,445.9218246,7403.307645,1307.884616,330.6570992,12643.09882,3203.44278,25349.48247,29652.13562,556.6997724,0,4880.061785,0,7852.159988,1824.154777,0,2362.31567,18631.58076,7048.441504,3717.24199,2549.152188
3.78_938.1383m/z,938.1383053,3.78355,100 - 20.3,5071.152069,5299.792273,0,3428.853918,0,0,2761.639255,2307.667562,1598.104385,2268.316385,4596.327557,3633.314212,4198.724422,2914.172363,1459.72754,2121.691883,1241.264668,1721.68999,1750.739346,7142.955712,9565.732611,10572.47482,8174.374127,1463.362541,0,7831.306703,4621.200804,0,0,5603.573172,3795.449967,2163.062068,1706.111977,2401.571905,2147.538317,1515.915266,1464.702577,1468.340406,2295.414921,3710.811466,6753.856944,2325.250266,2091.53208,1999.113989,2521.44503,2373.861556,2339.636497,2647.462326,1421.381084,2680.171762,2588.589191,2129.030225,1964.212579,2438.964728,2365.423053,2937.367448,2716.991057,2479.463268,2190.033553,3685.670477,2952.994326,2946.787466,3035.651411,2697.113403,2252.969821,2263.311992,4161.904513,2955.32079,0,0,0,0,5275.155078,2894.283661,1937.250695,1943.251568,2920.537594,5738.164114,4912.939868,0,4529.05551,2390.194024,2890.151006,3378.154392,3067.635775,3270.956625,3798.26458,4629.613665,1780.198526,2188.317651,1384.207797,1850.036975,1550.890232,3580.432936,2214.425274,2635.560474,1850.344206
4.60_599.8110m/z,599.8109799,4.601566667,100 - 73.2 - 27.9 - 7.13,0,0,0.88066268,0,9.619629976,8.090234921,0,0,0,0,6.361857777,0.009697875,4.214323258,0,0,0,0,0,0,3.586534063,10.17454678,35.91847962,39.8903567,0,14.3862249,7.729630233,1.679592906,16.1065359,26.3236668,2.860844212,0,2.674915401,0,0,0,0,0,0,0,0.3693213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.500968146,7.207532742,6.885911988,17.27276099,0,0,0,0,0,0,1.370133125,6.03674693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.60_135.2561m/z,135.2560634,5.6043,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.66795938,173.6584392,136.6880493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.78208923,91.53209066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.58_606.2244m/z,606.2244031,5.575733333,100 - 25.1 - 5.98 - 0.154,135.6830918,80.99498787,0,15.27594231,0,0,0,0,0,0,77.1502316,144.9422228,156.1841752,0,0,0,0,0,0,132.8239806,15.75876262,0,0,0,0,0,0,0.018065036,0,83.90012132,23.3219601,4.63885498,0,0,0,0,0,0,0,265.5484835,36.58314836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078564996,152.9544527,0,0,0,0,0,0,0,0,0,176.2826933,196.5075024,0,301.145,0,0,0,0,0,0,18.69734742,0,0,0,0,0,0,0,0,0
3.78_879.0982m/z,879.0982486,3.78355,100 - 90.3 - 42 - 7.54 - 0.0991,4834.011472,5279.439833,0,3046.628422,0,0,2441.247985,1925.15873,1336.615345,1926.316599,4458.044417,3604.424892,4034.882274,2465.914051,1307.194869,1933.500066,1001.188834,1428.780006,1315.269274,7212.241104,9572.109621,10344.81105,7959.71143,1273.64814,5.162841797,7674.774798,4550.522242,16.09941665,3.380240223,5339.779617,3514.556565,2084.190707,1384.774015,2169.898681,1853.704637,1262.916611,1351.564222,1269.237585,1826.244673,3418.422331,6396.16519,2148.896591,1709.833473,1826.81648,2332.341384,2056.292931,2011.304006,2235.421605,1209.899789,2261.420857,2240.641166,1730.356474,1685.020897,2189.558478,2064.081338,2496.996195,2282.007793,2022.834798,1891.980542,3331.993826,2517.51829,2496.980187,2616.08307,2297.735447,1953.314617,1870.408481,3614.683894,2656.456099,0,0,0,0,5112.127601,2451.540694,1562.275956,1625.444011,2218.617341,5453.140104,4595.63325,0,4045.439909,2097.377776,2383.45703,2913.537234,2749.117868,2268.978814,2786.300494,4518.142861,1498.175347,1904.019785,1082.228978,1594.415203,1301.575504,2995.569351,1876.0678,2239.461703,1518.087688
5.97_275.2936m/z,275.2935537,5.967283333,100 - 25 - 3.41,0.008616608,1.087800845,0,0.019147463,0,0,0,0,0,0,0.010320493,0,0,0,0,0,0,0,0,0,0.042053175,0,0,0.16479366,0,0,0.034816007,0,0,0,0,0,0,0,0,0,0,4.20E-05,0,0.007158985,0.198028456,0.019735822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.286979112,0,0,0,0,0,0,0,0,0,0.001643459,0.56095327,0,0,0,0,0,0,0,0,0.104447866,0,0.001331722,0,0,0,0,0,0.088303822,0
4.64_409.0312m/z,409.0311876,4.637283333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61327288,0,0,0,0,0,0,5.51320041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.49139428,0,0,0,0,0,0,18.95222311,3.504867554,0,0,0,0,0,0,0,0,0,0
5.48_693.1839m/z,693.1838659,5.4836,100 - 27.2 - 10.5,0,0,0,0,0,0.183697655,0,0,0,0.033121689,0,0,0,0,0,0,0,0,0,0,4.237976074,4.069885373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43455998,0,0,0,0,0,0,7.389215383,0.30812204,0,0,44.48774754,0,0,0,0,0,0,0,0,0,0.023767174,4.574127197,4.375610352,0,0,0.256969558,0,0,0,0,0,0,0,0,0,0,0,1.657277282,0,4.061396435,0
1.29_793.4832m/z,793.4832376,1.29385,100 - 45.7,11840.00424,14190.75732,2442.050997,1068.722697,11983.18042,455.4135088,2715.326331,6445.779601,9716.087956,4400.857809,1580.934064,573.5386221,4896.591198,6401.476345,9127.171946,4267.224329,9614.143697,4051.332665,5006.523931,3745.207728,6921.393291,2948.353464,4797.654578,79.04573971,845.0747221,157.8248562,1184.09571,3173.202152,3570.034615,373.6354932,4150.469965,3964.431616,792.3528395,7108.569982,7579.858715,10599.32262,7240.862316,5510.251105,2501.529522,435.3154088,768.2727562,988.3003281,1702.64212,6522.655062,2085.30613,3801.898043,4226.234372,7406.184339,5619.83103,1203.121428,4652.61215,9934.924205,4417.284072,8225.586932,3042.986717,4539.700818,2758.753288,346.4180257,2082.301252,10216.19388,2678.185877,2939.43646,1376.13323,5369.876613,5966.608345,4882.216193,4483.21108,898.7687963,1396.946113,655.3934831,817.8772596,341.8510319,4.582205861,8431.620755,2943.733491,10274.06556,6315.809226,235.0314284,147.7541148,552.2389521,8345.837598,9338.876885,4021.419105,5457.036248,4352.835052,1295.129426,7026.495629,1410.286537,7266.284832,10528.46945,2795.807794,1810.811687,7113.675012,540.5412937,3608.833821,6897.130642,6071.308258
2.92_765.2302n,788.2197063,2.92295,100 - 29.2 - 29.2 - 2.32 - 0.102,8154.423286,8170.963611,84.92943242,7953.766795,105.7245195,0,4299.762208,3953.182235,3973.015546,4249.523729,12281.26595,9271.797929,10852.61956,5087.808801,4022.911112,5807.223029,5373.751657,3039.178539,4261.444597,10338.47069,8542.084766,9245.655117,12719.4867,2579.852911,82.78463894,8423.654949,7219.695157,0,36.82241774,4068.483189,3436.501281,11423.57016,2265.827833,2984.186662,4386.912273,3741.356849,3115.747547,3403.890694,2674.552521,6532.186537,2620.094208,8818.920389,2934.515927,2358.863044,3202.559858,2030.425059,2502.811015,3901.168378,2039.873015,2501.484609,3346.949378,3391.869481,3101.667358,5616.050109,3976.632151,2858.830339,3015.515877,2427.352627,1686.654339,3561.571488,4964.708344,4500.004746,3214.620592,4080.858517,3302.090353,4430.182617,3222.619388,6980.022225,0,0,0,0,5330.492659,4261.164361,1672.673395,2670.337094,2240.317605,4983.890552,7659.088994,0,7041.806928,3519.892621,4623.663797,3347.987998,1922.879352,3238.48347,4038.631785,12412.69659,2901.633103,4088.704516,5543.908318,4082.685411,3436.193723,3026.304604,5143.868066,4206.054766,5077.152155
6.13_146.2422m/z,146.2421972,6.131133333,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.38_303.2969m/z,303.2969044,7.38265,100 - 27.2,0,0,0,0,2.06404548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.193542685,0,0,0,0,0.042324423,0,0.744226718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.025361412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.97_247.2897m/z,247.2897045,7.973266667,100 - 25.3 - 0.267,11091.14613,9453.489054,0,5214.040698,0,0,2546.939555,1862.796809,849.0665369,1297.105145,10210.83902,10053.58688,14736.77499,4566.00033,3147.691607,3217.997769,3159.21646,1417.698583,1709.185996,9500.413543,11998.66791,17120.33254,12104.47689,0,0,10008.45174,2886.022749,0,0,11800.73177,6515.506852,4253.77207,1098.410071,2736.037476,2580.6569,1814.371642,2237.405569,556.3352124,827.7946983,6661.692376,18811.49019,5083.395824,2854.889383,4035.105916,5878.266673,3600.955274,3115.717437,4478.210808,548.6525401,2576.629052,2876.409947,2083.620439,1229.818878,3017.029462,3319.130245,2586.08267,2498.166992,2088.323848,478.7973783,4498.930387,2922.177817,2426.589397,2563.716336,1847.192207,1425.907461,1334.865664,3284.212218,4324.154384,0,0,0,0,9088.038338,3504.945,1871.675425,1753.390498,552.1264572,7845.779556,6333.16514,0,7892.842106,2405.525171,2925.037384,3426.170578,3262.933621,441.3743954,1246.364931,12944.17166,1380.7146,2610.426367,915.1941505,737.5435333,646.9249325,3675.83821,2191.783049,2391.172435,869.7873797
